9632 140
14 120 27
96 138 56
55 93 60
97 98 7
3 74 94
94 134 7
23 74 89
79 105 50
77 131 1
66 122 59
44 127 24
55 79 67
22 106 72
76 104 15
87 89 57
69 80 36
39 74 43
83 116 82
3 105 17
55 126 90
38 55 68
61 137 61
52 91 32
32 128 89
45 131 77
78 86 75
49 94 7
36 93 4
89 106 65
16 19 26
8 114 65
12 45 80
63 91 22
17 63 26
107 139 16
105 117 57
39 52 36
16 36 95
19 92 5
52 90 51
39 48 67
39 92 65
83 113 90
1 106 30
39 127 5
100 126 95
47 104 37
39 55 14
9 69 2
55 63 21
67 115 38
81 90 82
10 100 23
79 85 37
20 53 86
78 83 67
38 139 9
70 74 46
34 76 2
18 55 26
71 102 59
20 30 38
8 57 78
58 100 70
40 91 47
47 137 39
25 81 30
85 118 67
56 121 47
27 120 35
42 103 16
131 133 13
21 114 57
28 61 18
76 127 41
32 115 77
50 85 78
5 38 17
27 106 98
83 98 67
26 123 53
109 134 60
1 34 41
10 88 41
101 108 21
60 72 43
29 109 93
40 99 38
75 130 67
40 51 60
41 78 3
10 55 42
14 69 66
100 135 82
98 105 71
20 52 56
121 123 81
85 90 59
6 112 80
4 57 69
43 93 28
7 115 4
4 88 16
90 97 12
11 84 8
105 114 11
5 54 37
81 125 78
6 94 60
8 54 54
48 69 10
16 135 54
23 75 13
51 53 46
32 122 12
11 18 48
59 94 11
21 79 75
52 73 98
77 81 80
52 75 84
116 123 54
9 108 26
8 132 80
3 111 29
77 78 44
61 65 5
37 109 79
64 66 30
61 138 27
12 98 77
15 79 46
71 127 70
100 104 14
68 96 85
86 123 67
45 129 70
103 128 70
58 60 23
60 135 20
24 38 2
50 81 64
23 131 14
44 91 66
33 38 100
9 63 81
11 66 40
65 92 7
83 87 86
7 55 9
36 83 86
17 36 68
38 138 79
0 69 37
86 99 31
53 82 16
99 112 17
43 124 99
70 132 70
40 43 34
6 139 71
44 138 14
113 119 68
81 101 94
41 135 93
83 118 47
12 125 29
40 134 37
0 125 45
45 102 4
3 89 62
37 87 51
50 92 70
0 136 1
91 114 86
93 120 62
36 70 64
51 109 29
59 126 62
19 106 57
5 76 85
11 101 65
12 116 20
76 107 78
36 129 59
62 135 71
59 103 67
88 119 97
99 122 54
46 67 72
47 138 92
12 68 91
61 101 32
14 59 79
111 139 72
0 122 57
33 44 100
17 122 10
4 94 51
101 131 70
16 21 17
76 83 36
48 62 77
39 73 89
20 54 93
12 133 30
8 14 87
12 25 70
63 65 75
60 137 59
49 105 1
27 103 16
66 90 33
6 57 34
54 104 49
63 128 28
48 123 77
23 27 46
34 104 99
45 54 70
76 96 42
53 106 87
2 139 47
94 107 90
45 98 61
36 105 19
57 107 8
24 55 15
31 39 14
53 125 8
56 73 84
13 34 42
24 33 25
100 128 24
23 129 87
89 97 39
0 124 85
7 17 40
29 32 28
15 97 23
33 48 21
30 60 1
29 130 67
35 136 48
22 87 17
9 130 4
68 69 99
13 135 12
14 80 83
9 27 37
3 42 16
7 16 1
60 73 100
17 139 77
4 102 50
99 135 82
62 134 86
94 137 66
91 132 30
66 73 70
26 49 61
40 139 1
13 49 9
11 20 10
24 80 70
69 109 73
19 26 74
38 137 92
105 124 59
66 75 4
39 78 90
47 93 93
14 96 20
9 62 19
57 129 52
4 80 89
60 84 76
124 138 64
35 105 95
106 118 49
20 38 52
80 108 54
9 48 99
47 129 95
62 67 28
2 13 42
67 121 71
18 62 97
20 85 35
74 108 10
55 111 90
2 116 25
3 43 97
35 127 90
56 119 95
34 85 77
5 57 4
19 98 71
77 80 62
46 100 83
7 48 56
13 113 27
11 89 76
0 101 86
83 108 89
3 122 53
81 94 3
64 117 95
7 77 83
95 132 87
37 83 73
88 89 73
64 77 97
20 87 98
77 121 72
82 138 55
63 69 72
34 97 87
122 129 59
56 136 57
50 84 61
96 124 46
26 87 30
78 82 60
73 97 68
96 113 94
67 124 38
16 18 49
15 137 14
101 126 87
37 90 29
50 79 97
98 125 59
80 81 52
16 24 47
35 61 71
27 118 2
74 119 37
54 74 65
0 67 13
50 78 5
36 61 37
46 74 65
26 107 25
41 51 87
50 87 7
87 91 43
38 113 30
21 115 69
72 81 75
9 64 6
3 29 20
113 129 83
39 89 81
93 139 88
4 132 33
89 123 91
102 137 21
61 83 5
11 34 29
95 122 10
4 105 75
9 50 65
25 56 58
17 24 58
43 116 48
17 135 86
52 94 46
94 136 35
62 137 44
123 133 62
11 41 3
38 92 80
19 53 54
73 112 25
5 131 66
62 124 59
18 28 71
24 68 33
39 59 3
39 54 65
42 72 77
90 113 36
7 101 78
123 135 94
22 129 88
99 131 85
14 66 28
60 98 75
12 46 62
15 36 13
21 77 10
109 133 39
3 110 93
104 136 33
73 122 7
31 56 11
68 70 39
42 112 93
64 113 58
45 126 36
21 92 52
60 105 96
36 85 40
33 131 10
65 126 55
39 47 54
37 58 71
26 57 20
73 127 21
52 83 57
41 132 66
107 122 69
106 125 85
19 37 60
44 130 46
20 80 29
13 45 44
22 113 53
7 105 66
23 112 95
57 88 30
10 112 16
29 52 15
89 91 52
81 124 74
58 85 68
22 109 93
108 139 8
81 97 28
23 35 42
11 46 53
60 91 61
72 121 98
12 58 43
42 71 76
23 86 22
75 100 34
34 133 27
124 134 21
37 96 70
8 76 12
13 133 43
5 29 37
37 134 67
29 133 11
43 114 92
1 137 80
8 36 67
83 134 4
65 85 20
112 114 37
15 53 55
14 136 94
80 134 80
18 24 38
34 37 96
44 122 40
28 88 25
61 96 92
12 109 81
20 24 38
51 124 14
7 68 38
25 33 37
83 88 99
2 16 46
59 120 63
52 55 95
6 73 29
46 124 65
19 21 67
61 76 16
38 69 57
51 121 50
82 102 84
97 106 62
40 110 21
28 41 62
37 54 95
33 76 32
28 105 51
94 138 59
89 116 69
20 135 25
18 97 60
98 114 5
26 117 68
17 80 78
25 70 26
60 86 54
36 63 47
117 139 75
41 104 52
69 78 44
25 35 6
28 35 42
43 139 18
20 119 59
10 21 42
84 107 40
3 18 47
34 120 53
15 115 6
15 91 35
32 71 85
78 99 71
106 126 22
13 91 24
29 40 79
15 52 89
74 116 44
8 38 52
37 52 80
126 128 23
56 109 79
30 72 47
125 126 78
14 40 92
109 113 46
9 41 4
27 112 26
51 96 60
11 72 62
9 138 92
58 136 97
17 117 57
34 108 31
50 111 55
11 128 1
81 103 50
67 73 52
15 104 21
1 109 7
115 117 17
20 124 66
25 67 27
42 81 10
111 137 3
54 101 11
35 107 3
88 138 12
70 121 29
29 31 40
9 38 76
60 75 44
82 129 40
26 52 94
13 25 7
28 93 92
21 117 66
6 120 55
60 127 8
62 98 92
22 78 37
0 42 76
85 107 80
41 138 2
11 99 79
49 66 66
66 135 42
1 46 69
95 102 39
39 104 49
98 116 8
5 130 48
27 62 17
36 57 22
60 118 35
23 28 53
67 103 31
39 60 72
110 120 87
83 112 47
59 116 18
65 86 55
69 103 83
40 129 25
6 32 35
20 65 12
12 21 23
77 119 8
28 48 76
21 107 39
15 106 44
13 120 10
102 119 50
71 130 17
19 99 40
11 126 51
58 133 92
13 32 93
15 64 52
46 83 78
49 78 72
52 112 68
5 63 58
87 127 8
87 113 50
21 62 13
23 48 83
71 136 41
73 83 64
75 99 95
113 130 59
88 95 83
105 112 45
8 116 63
72 85 81
50 130 31
0 7 98
53 114 48
13 67 26
93 113 6
55 135 70
65 123 100
121 125 31
77 86 83
36 84 46
28 134 6
29 138 38
89 132 34
28 29 67
36 74 45
32 119 96
19 109 7
30 99 3
79 115 29
1 11 14
12 30 19
25 31 28
92 97 52
0 105 100
18 131 80
70 76 13
87 119 56
3 38 76
98 130 54
29 60 95
67 81 18
85 98 66
23 38 67
34 40 20
77 114 39
8 55 70
48 107 35
10 28 48
5 26 94
9 54 24
16 91 14
111 117 41
39 118 67
11 12 75
16 105 40
4 26 18
70 77 11
54 83 42
5 22 66
49 133 98
62 86 55
6 87 12
0 54 26
48 95 44
94 112 56
9 91 68
55 90 80
49 84 2
110 115 51
107 125 29
39 72 26
4 81 6
69 138 100
47 58 99
8 119 92
57 135 94
46 47 38
7 37 16
11 129 73
46 122 92
4 16 53
8 20 77
32 127 30
100 114 66
33 102 71
2 101 72
70 103 42
8 9 1
57 126 6
37 108 50
0 68 33
7 122 89
19 124 79
30 136 77
19 46 50
8 127 20
2 114 13
16 115 91
9 76 24
17 68 81
86 95 49
34 128 66
35 133 28
94 126 18
71 122 18
40 58 92
55 101 71
36 89 98
23 49 47
29 111 12
11 96 75
36 108 30
85 127 33
15 90 76
19 66 67
2 42 37
13 86 45
36 77 11
62 104 59
51 68 29
62 90 78
1 127 21
58 105 65
90 105 73
31 43 18
129 139 70
27 99 18
68 126 26
42 74 57
38 68 94
112 136 97
9 40 32
37 113 15
11 26 1
97 120 47
82 136 91
39 63 71
65 122 91
73 108 55
15 108 68
32 42 100
94 120 70
14 127 53
91 96 67
119 134 99
43 44 8
37 128 74
1 65 19
2 8 53
51 114 34
58 80 72
3 124 57
104 129 30
35 56 47
80 95 26
30 66 20
95 138 97
8 93 29
12 90 46
0 6 31
15 85 38
65 128 39
84 90 53
55 65 37
26 75 29
60 104 51
12 31 7
30 36 85
37 95 55
116 136 23
58 66 68
33 54 44
19 81 77
37 131 91
33 56 25
96 107 48
38 91 100
40 117 35
117 119 62
33 88 86
57 87 80
8 109 78
31 94 58
51 62 44
15 41 47
97 126 8
3 87 26
60 130 44
10 111 99
13 39 5
59 115 70
70 134 36
19 62 3
83 99 15
32 41 28
34 56 76
79 113 47
5 119 44
129 131 97
47 71 90
97 101 86
112 134 6
120 134 99
8 22 51
31 122 71
56 108 84
16 124 74
52 59 7
32 94 74
9 39 43
75 78 30
91 94 83
97 118 92
17 88 15
15 31 2
66 86 86
2 41 45
49 130 89
119 127 44
20 110 94
22 67 79
70 135 92
70 92 91
14 44 3
55 83 1
26 68 37
17 124 51
64 79 17
56 124 68
56 89 83
77 107 12
11 95 20
22 36 26
83 120 60
106 117 77
6 101 40
120 130 69
108 113 28
8 10 82
44 57 41
66 76 58
2 50 25
124 135 44
120 121 99
48 73 25
65 103 33
28 131 85
121 126 44
5 8 69
2 83 54
92 106 40
27 45 64
31 129 42
13 50 86
75 129 31
3 99 43
99 102 77
67 97 14
6 47 56
4 79 63
18 78 45
80 122 56
35 38 12
79 92 60
34 72 60
58 59 57
25 63 63
6 99 82
86 118 4
4 54 69
0 74 84
1 16 83
41 77 20
37 78 18
13 129 66
36 133 55
43 115 30
95 110 15
28 38 22
94 99 70
15 66 56
20 88 51
80 118 71
42 57 38
7 42 57
6 50 89
12 75 93
22 125 35
16 106 76
59 69 76
62 70 71
57 108 43
65 111 71
34 134 21
118 133 46
59 82 57
114 131 86
61 116 42
68 83 51
7 121 20
38 51 39
82 101 22
55 59 100
69 128 55
96 109 42
56 65 75
52 138 1
8 16 22
13 18 43
23 109 35
83 107 20
75 107 51
11 52 94
90 111 91
11 27 85
24 93 49
23 119 57
13 110 10
13 55 17
2 40 64
42 100 41
73 93 61
51 105 23
12 117 84
64 75 28
14 88 78
60 68 60
68 117 93
13 75 82
120 125 84
14 103 33
26 44 53
34 78 5
73 114 21
48 125 40
82 90 70
48 99 65
24 49 80
35 120 64
63 74 8
11 131 14
6 29 39
10 75 60
14 95 93
19 56 95
47 73 25
52 63 98
75 94 29
41 56 11
33 46 48
30 31 65
107 128 72
53 99 64
66 133 43
112 139 49
54 109 96
10 57 31
19 104 16
8 51 78
41 105 33
38 94 4
6 88 76
5 59 98
29 38 87
103 107 14
55 104 21
72 74 7
21 27 49
15 51 61
14 21 45
6 76 29
99 125 28
20 127 65
21 68 52
52 120 93
1 90 35
0 62 61
48 52 5
92 116 98
6 63 57
28 78 62
77 127 89
14 107 76
110 114 81
90 101 38
57 80 24
70 105 61
1 80 89
19 94 58
41 67 5
46 132 7
28 138 60
64 111 12
103 131 5
30 76 35
5 47 95
58 73 81
73 136 14
108 116 32
94 111 82
77 128 5
71 117 86
26 67 27
50 83 17
30 96 94
24 132 83
71 79 91
13 61 22
65 89 95
37 86 85
37 79 59
75 132 85
96 101 37
20 62 27
35 60 63
104 119 20
24 53 51
35 81 40
82 89 84
44 109 91
72 106 86
60 74 44
49 55 69
51 64 79
79 134 36
30 75 75
30 132 18
46 76 44
102 110 16
103 127 61
66 89 58
23 67 93
5 138 56
86 88 35
0 97 74
119 136 41
48 138 35
46 138 74
99 134 76
74 126 98
48 115 75
94 113 90
9 49 22
8 33 12
75 83 5
14 67 8
91 112 31
32 116 11
25 80 1
90 117 16
72 128 91
56 70 100
77 108 59
7 52 32
107 127 12
36 135 54
36 119 61
39 125 34
84 128 23
17 26 67
109 129 73
23 110 94
76 100 16
81 91 58
98 122 24
0 73 49
6 83 23
76 136 31
11 65 20
76 105 62
67 96 28
53 65 86
29 125 60
38 79 45
42 83 69
49 52 91
100 117 61
77 110 25
99 116 93
16 90 53
11 132 30
100 134 13
28 122 44
29 64 83
0 109 70
14 106 8
63 111 15
6 12 41
52 66 91
21 32 78
111 138 66
17 101 65
70 129 76
40 68 99
1 95 29
32 76 44
48 51 66
98 134 98
50 121 86
1 124 76
17 81 88
9 52 62
17 84 64
6 46 79
26 114 87
44 110 3
16 137 66
56 139 92
46 81 85
10 121 12
5 103 27
1 49 20
17 72 66
61 72 96
13 58 75
4 117 44
50 119 9
45 117 71
98 133 71
22 85 61
30 104 46
62 79 99
98 137 46
46 96 47
24 83 13
13 103 38
89 134 51
18 20 90
53 68 59
72 94 55
53 72 98
8 29 19
90 94 19
7 43 10
55 118 89
14 90 4
84 125 47
77 118 49
58 131 23
103 134 23
44 68 50
16 138 20
58 98 98
26 104 37
30 67 39
9 25 18
1 15 54
134 135 5
54 58 9
100 125 31
42 108 57
6 70 97
24 119 2
70 72 1
66 99 79
104 117 96
35 44 34
49 63 52
20 31 42
13 38 4
57 111 94
2 71 9
3 115 2
32 57 22
43 49 1
35 102 85
78 126 25
59 130 68
81 133 73
19 71 85
99 124 20
26 85 7
107 108 65
15 72 84
69 114 89
36 121 17
3 51 47
26 139 29
11 57 6
23 124 3
46 61 94
73 133 96
115 130 41
44 132 61
7 44 78
95 100 29
60 92 74
28 94 23
16 120 23
14 128 83
16 95 54
36 67 39
12 119 1
16 75 15
24 34 58
127 129 94
16 59 35
105 115 39
82 88 9
67 127 12
60 66 22
86 111 52
7 98 1
4 118 41
98 127 65
42 75 57
61 69 63
70 114 17
34 65 55
9 128 70
10 30 96
2 113 49
79 102 86
1 87 53
19 45 68
8 97 68
36 75 95
22 102 36
106 124 3
36 116 97
55 103 21
8 44 37
24 103 33
82 118 67
14 19 22
80 115 23
131 139 56
105 122 76
20 139 35
99 139 96
37 72 67
66 80 65
134 136 60
69 121 39
2 126 24
62 129 76
12 79 62
3 91 27
23 64 18
111 112 87
35 71 33
43 103 54
60 119 49
13 62 27
35 37 92
93 107 15
63 113 58
65 104 73
71 100 37
38 40 94
37 56 56
36 111 38
87 138 3
23 32 74
17 39 62
20 93 38
37 122 60
31 67 12
10 59 32
39 66 79
29 36 85
33 106 62
83 84 90
67 123 35
5 60 38
107 131 50
39 103 52
35 79 49
37 121 65
124 137 67
111 133 85
54 112 13
7 130 95
37 125 54
27 130 86
61 70 59
26 60 15
20 100 37
56 103 30
60 113 25
65 90 16
30 74 12
62 87 29
73 106 45
68 97 25
51 136 19
52 85 11
2 58 38
35 52 71
43 69 43
32 135 61
47 62 26
20 82 87
50 58 87
64 110 81
22 33 25
26 73 27
53 126 16
61 107 46
66 92 38
6 38 50
46 56 41
21 84 80
24 79 8
13 94 94
16 55 65
10 120 27
5 50 53
27 119 79
65 70 92
53 76 9
68 121 84
34 115 35
11 14 88
33 74 100
18 63 6
5 67 29
70 82 75
21 112 22
39 40 73
12 74 10
124 128 97
30 68 91
45 83 61
14 23 45
3 109 2
12 33 20
62 120 3
6 69 91
25 127 45
89 105 56
91 130 80
22 135 14
33 51 58
5 33 79
72 118 80
23 101 52
21 118 3
61 129 71
9 124 32
24 28 32
34 69 1
21 94 29
15 17 78
66 79 79
1 89 44
12 139 13
13 68 87
39 70 42
41 129 99
65 136 42
65 81 38
91 107 43
47 89 9
123 129 99
32 52 79
90 134 26
16 83 85
2 21 51
30 85 46
23 50 82
5 123 99
25 130 52
8 100 41
106 111 9
86 91 73
30 48 69
8 58 40
25 112 48
27 60 77
29 96 24
42 53 30
3 134 98
12 17 78
13 51 100
54 71 84
16 121 24
47 98 13
61 134 83
25 113 65
62 81 43
9 22 48
8 24 51
36 65 25
88 108 88
84 123 49
90 126 30
26 110 79
98 128 52
102 116 28
42 104 14
8 41 87
0 83 27
88 116 26
33 36 39
128 139 61
11 35 63
16 54 82
16 116 64
100 132 72
3 4 98
102 126 61
70 113 59
38 46 92
64 93 87
75 124 28
75 77 74
28 62 64
33 110 52
4 45 92
15 62 94
42 110 18
6 103 3
9 98 1
51 69 17
41 87 76
0 93 27
15 124 84
5 136 25
29 82 56
43 107 54
40 128 63
46 49 4
47 136 60
44 120 20
28 99 29
127 128 57
43 130 40
27 135 48
95 125 45
20 101 36
35 59 92
29 103 12
107 116 91
55 70 68
36 99 9
54 67 54
8 90 14
113 115 18
73 77 33
101 111 53
28 36 38
43 64 19
72 79 87
74 132 61
66 134 22
41 89 69
10 40 5
64 95 61
78 131 13
85 97 66
40 93 94
42 111 85
3 84 5
40 126 74
82 115 58
22 35 78
4 101 97
8 67 53
15 22 64
8 139 31
32 102 73
46 106 83
88 122 80
5 133 40
25 96 74
31 50 32
40 125 3
65 117 33
123 139 18
57 81 10
86 98 40
54 111 91
93 118 14
28 137 53
14 68 53
11 82 43
43 75 13
82 84 33
48 131 27
36 69 94
18 134 53
0 106 32
103 114 74
5 112 87
76 115 94
31 74 39
41 99 80
23 80 86
40 71 84
61 127 3
121 136 55
41 137 10
73 123 69
8 39 50
39 42 82
4 77 63
64 121 68
35 91 62
6 60 31
23 128 21
59 129 55
17 33 53
57 71 14
23 100 50
74 100 55
94 114 55
26 109 37
23 81 79
31 134 27
67 87 25
133 139 90
46 90 33
85 131 86
44 129 20
24 52 35
1 116 59
17 128 65
36 66 9
76 113 46
4 104 91
56 97 57
39 71 36
14 70 24
6 104 16
15 134 32
105 113 18
10 87 86
56 95 56
29 67 36
90 119 8
2 12 66
76 94 28
100 118 99
32 56 66
129 138 70
37 41 1
53 130 41
45 92 85
34 53 17
24 124 32
47 111 71
118 120 100
14 49 100
93 110 36
115 122 55
78 135 100
38 114 10
86 128 90
79 114 4
58 111 51
84 133 41
9 53 46
63 85 60
98 113 1
66 72 22
28 85 35
78 114 65
32 137 33
12 100 35
77 95 42
78 80 70
50 99 73
17 27 93
25 44 77
20 137 95
74 95 83
67 120 13
65 101 76
14 41 37
49 65 12
13 115 90
111 118 84
113 120 82
119 123 92
52 122 62
36 56 96
8 111 2
18 53 83
40 69 61
53 92 75
46 131 17
81 111 37
2 72 70
33 50 49
13 92 50
47 127 55
32 39 99
104 124 81
2 81 28
53 98 72
80 121 63
36 104 56
11 105 58
11 133 68
22 134 53
2 137 71
3 135 22
58 123 86
48 110 22
81 121 7
44 65 89
15 29 89
134 139 7
47 99 56
42 76 13
17 86 91
27 70 83
114 128 62
2 25 28
42 92 27
34 87 4
62 107 50
39 64 85
35 88 50
90 136 88
11 13 54
37 42 76
19 73 7
92 115 23
42 69 52
16 74 49
13 81 23
88 135 31
40 111 53
32 107 79
42 85 51
20 28 5
38 62 37
51 138 41
49 70 94
7 13 42
49 103 27
49 114 21
107 138 87
31 85 62
41 85 21
27 116 31
47 132 65
76 131 82
124 136 97
80 127 34
53 134 44
24 133 43
16 131 23
3 94 14
113 127 41
65 109 28
23 125 41
22 25 34
49 117 28
59 122 42
38 115 47
85 112 8
67 69 7
51 106 6
117 130 56
5 28 9
72 90 75
59 92 84
39 102 48
120 135 81
55 102 17
106 109 73
54 103 80
49 79 12
114 132 28
77 111 98
67 129 8
8 96 31
82 99 33
76 82 30
74 97 35
12 40 52
14 17 41
9 93 45
56 62 75
50 102 56
29 47 92
62 128 33
94 98 12
12 111 61
5 27 91
56 132 72
12 105 59
70 124 23
80 89 82
7 117 40
20 63 88
115 119 36
6 107 2
35 67 55
71 120 57
25 61 67
40 52 37
21 104 55
7 58 66
48 136 90
67 86 21
17 49 55
0 2 28
10 12 30
38 74 41
44 81 80
51 90 95
83 135 15
78 88 55
120 138 84
112 120 89
15 113 99
20 42 73
16 125 53
18 96 40
62 102 13
35 45 30
1 97 99
37 55 4
87 90 66
54 125 74
25 46 66
2 133 66
30 83 14
4 120 51
12 63 73
112 123 52
4 7 96
75 112 87
10 34 26
0 90 3
116 134 57
5 77 9
36 53 77
67 83 95
13 77 75
18 83 11
85 119 42
89 90 98
34 79 66
57 66 70
35 97 84
32 80 93
36 112 61
13 56 70
8 131 37
101 103 77
22 105 5
48 101 94
57 124 99
102 139 90
84 139 97
44 124 50
16 87 8
37 60 60
9 55 83
31 79 18
63 99 54
14 119 18
6 64 55
31 133 10
43 138 4
5 55 21
94 128 94
14 47 66
52 109 67
83 119 72
75 89 59
96 123 59
20 99 3
8 88 2
19 121 58
127 139 13
59 73 97
102 105 67
51 122 28
17 56 44
54 130 58
87 118 46
1 54 61
80 124 53
114 123 51
27 66 52
28 89 72
2 136 70
60 88 56
24 54 4
83 111 52
51 67 26
59 108 92
31 54 26
11 79 14
20 58 89
20 109 22
6 8 59
11 50 25
27 94 3
121 134 40
48 122 49
14 57 97
37 102 85
103 129 97
98 129 7
6 68 65
20 43 10
27 93 95
30 70 26
23 114 39
130 139 10
41 101 54
2 74 14
39 100 18
22 39 83
20 125 40
56 92 77
57 133 100
62 85 68
37 139 83
7 27 79
19 49 20
94 135 100
48 108 36
14 75 29
3 133 68
43 96 5
61 80 55
32 88 12
21 44 50
36 113 67
51 130 90
62 117 69
74 113 83
15 129 18
43 117 45
20 33 18
40 83 30
11 22 36
1 129 95
29 49 28
51 115 51
47 56 10
44 116 63
11 59 73
44 84 45
15 20 8
17 28 92
50 71 42
27 86 71
45 93 73
46 117 92
82 95 14
4 58 47
61 73 17
104 109 44
39 114 38
45 63 31
48 49 64
61 108 8
23 36 13
8 106 73
41 136 91
0 116 24
45 67 79
114 120 6
1 17 51
9 118 71
53 135 33
18 101 76
0 39 2
25 48 60
0 60 94
15 23 18
17 64 25
66 118 58
10 123 82
32 123 18
30 35 55
115 132 40
56 112 28
79 122 55
15 96 4
55 133 2
79 127 33
12 19 96
74 134 40
61 103 10
9 73 4
19 47 16
24 123 68
59 96 20
4 64 41
16 35 75
16 104 91
10 22 26
42 86 13
15 26 43
15 120 90
104 127 31
18 33 4
77 101 47
36 98 84
15 63 71
1 60 74
47 61 15
46 87 31
16 45 70
0 28 96
100 111 95
61 93 18
46 66 32
81 131 34
20 29 73
30 118 57
45 49 39
87 110 70
9 104 2
59 87 74
0 4 71
17 42 50
13 36 72
60 71 2
53 107 61
34 82 26
94 119 75
17 131 18
31 58 92
1 108 32
25 77 2
46 105 88
94 97 100
53 63 45
2 24 22
55 129 11
64 101 38
76 87 55
90 121 7
21 33 84
78 92 20
9 32 79
51 95 6
19 25 32
79 81 26
81 129 17
86 127 34
20 128 78
2 45 1
13 118 36
3 92 53
90 109 26
32 34 3
15 117 63
113 125 96
10 29 82
2 53 77
87 94 54
50 124 53
60 89 78
12 49 26
33 107 80
70 111 37
114 119 2
85 109 1
72 98 32
59 90 45
110 135 64
31 132 74
6 91 98
10 93 73
49 95 59
59 97 59
11 118 75
76 125 33
22 64 60
41 64 54
69 101 59
13 33 99
1 120 55
28 129 33
18 43 38
71 97 58
52 110 54
9 72 9
100 124 1
32 117 97
95 129 89
26 45 69
77 79 20
66 68 12
18 70 95
30 51 11
2 37 82
37 100 83
13 130 99
58 109 97
30 40 41
50 77 9
23 45 82
37 111 47
27 92 67
55 78 70
4 137 4
76 134 65
92 121 59
63 97 53
14 34 18
14 72 29
42 80 18
1 7 12
93 97 99
49 107 32
73 79 13
29 90 39
10 91 58
23 46 15
105 136 56
13 37 100
7 128 3
12 135 81
41 108 52
87 88 69
18 82 89
26 119 58
47 68 64
18 139 63
28 76 82
22 54 8
21 74 52
55 128 100
65 78 37
45 59 26
14 32 100
73 94 53
111 121 69
58 120 9
42 133 48
55 137 59
25 92 48
59 109 91
56 88 46
103 110 14
38 123 82
34 42 37
10 62 52
32 63 31
44 126 30
63 136 55
49 119 36
57 90 77
69 129 43
22 95 54
92 127 8
48 94 66
27 101 15
2 65 47
27 59 92
75 108 96
89 95 7
105 108 16
58 75 54
102 134 19
0 12 3
93 115 63
8 78 29
80 88 23
38 75 99
40 106 3
31 93 96
76 138 59
120 129 7
27 32 34
47 102 32
111 113 98
46 134 25
19 39 10
16 44 37
18 37 57
4 17 89
80 82 93
78 138 13
88 91 51
82 113 82
27 87 19
6 13 76
77 112 4
62 111 35
74 104 73
123 131 73
57 83 32
7 41 33
54 131 100
8 53 100
32 60 81
75 135 35
112 127 24
17 105 46
32 95 88
61 66 12
44 71 59
54 121 38
21 123 58
4 55 27
51 84 43
10 108 90
4 30 56
27 49 63
101 112 23
22 82 89
43 80 69
17 55 27
8 45 55
86 119 9
29 83 56
