2475 100
54 75 53
7 84 73
32 54 91
16 83 44
33 78 100
0 19 11
45 73 77
0 67 21
16 71 19
48 72 96
25 72 73
28 55 59
57 74 83
23 99 23
43 98 82
5 84 93
20 39 91
2 94 72
22 65 52
17 63 17
34 69 64
45 91 35
11 34 39
28 81 79
3 37 90
18 58 8
86 88 54
32 82 78
0 55 7
29 81 30
57 81 87
35 98 47
0 1 44
11 62 2
7 88 32
38 62 25
8 56 47
90 91 16
5 8 85
60 88 62
61 87 46
38 89 98
56 60 11
39 89 84
24 78 84
5 93 36
79 94 19
29 94 92
39 97 63
71 93 25
32 72 68
69 96 85
30 31 18
63 81 59
14 22 26
24 26 87
14 15 38
24 96 59
27 29 97
22 40 50
33 86 94
24 86 44
12 98 25
65 91 35
42 90 69
18 55 6
24 44 99
34 75 99
61 81 89
28 94 7
5 49 44
41 61 68
47 59 20
1 81 2
3 66 22
2 15 72
14 44 48
30 71 69
32 45 2
7 28 17
21 41 81
18 33 84
16 23 30
19 57 70
18 78 7
33 85 42
4 20 49
83 98 86
12 87 83
65 74 28
18 38 17
43 49 62
31 74 76
90 95 90
70 89 30
36 64 63
0 61 3
78 93 12
35 91 92
13 83 70
57 59 84
75 92 91
77 85 97
48 53 7
3 73 40
35 63 56
8 11 61
22 61 29
3 61 26
20 67 12
79 81 29
53 68 66
11 39 96
16 99 59
12 52 85
5 77 9
22 95 7
36 91 51
5 71 47
2 46 85
74 96 51
45 59 4
20 75 4
6 79 98
60 72 42
34 95 9
46 50 3
29 38 27
11 12 94
50 88 28
25 36 3
38 40 83
62 93 59
49 70 8
68 82 56
38 58 62
38 93 76
2 83 30
57 88 56
6 58 60
49 74 100
34 83 12
16 29 86
21 28 55
25 40 12
42 86 46
28 96 22
19 74 35
69 94 85
19 73 98
31 50 61
69 86 89
0 6 33
46 60 22
55 77 77
82 91 58
55 99 35
62 97 28
2 39 77
12 57 82
0 16 61
28 89 53
9 19 46
4 23 74
18 90 10
68 78 43
9 16 9
9 57 16
10 13 13
23 54 3
80 85 86
27 71 34
50 81 89
50 63 30
27 47 41
62 81 71
76 82 34
56 84 52
82 88 75
17 50 19
89 92 89
36 58 89
13 62 58
28 98 96
24 46 76
60 87 27
3 17 3
7 99 63
38 68 99
3 84 5
41 72 15
36 54 19
22 41 16
28 95 18
14 73 10
9 39 46
33 87 7
46 52 51
59 78 6
23 40 78
71 78 24
12 55 25
64 88 39
27 63 21
89 94 76
23 45 76
59 64 3
85 97 65
51 77 87
18 80 10
21 53 35
45 90 72
48 63 45
37 41 22
26 49 88
10 58 100
62 68 70
35 93 75
17 68 75
60 93 59
41 60 54
0 33 36
23 82 31
26 98 27
92 99 97
34 92 65
55 96 61
30 34 50
87 95 94
48 88 98
19 82 93
25 47 89
35 81 73
27 99 59
31 57 91
37 60 85
71 96 26
14 67 39
14 19 93
56 83 52
23 73 44
28 78 65
0 38 58
47 64 50
40 94 69
20 74 45
27 90 49
35 44 34
9 55 76
24 72 25
43 71 73
17 32 100
50 57 55
54 98 47
7 95 44
31 93 67
34 46 71
48 92 91
64 68 14
54 60 80
9 11 87
1 7 98
40 44 9
30 45 2
83 85 76
20 40 63
45 80 27
7 31 20
67 94 73
55 89 10
38 78 69
12 59 11
6 57 30
13 20 100
83 99 51
29 42 41
50 53 17
8 64 95
15 63 73
9 13 20
35 46 50
0 15 74
25 41 61
47 49 29
60 80 65
55 95 68
7 71 1
9 14 72
76 99 19
3 45 11
84 88 85
47 58 26
16 40 70
24 47 20
50 58 72
23 87 98
62 74 96
8 52 97
10 26 27
20 63 44
12 79 99
8 90 38
47 69 28
8 88 95
34 49 17
23 33 84
58 83 100
1 99 68
19 41 26
29 52 8
23 55 38
22 92 71
58 78 6
26 40 56
57 87 64
87 97 62
31 95 81
81 82 62
17 83 63
30 40 44
5 60 65
33 36 24
85 86 61
16 41 76
56 91 54
29 40 27
31 87 59
10 53 15
52 58 61
67 79 40
19 30 63
43 59 45
37 79 42
7 94 31
15 58 28
18 39 64
8 20 55
42 95 93
26 99 37
26 68 17
14 43 74
20 79 68
72 83 30
92 94 2
16 82 68
54 84 58
10 41 25
31 70 2
54 64 62
30 47 52
13 93 17
10 25 8
30 91 8
23 98 81
35 86 9
44 55 59
19 94 42
25 57 20
81 85 22
5 19 77
42 99 36
31 94 21
70 96 88
36 88 38
38 53 84
56 99 95
2 66 92
14 23 66
66 90 51
60 68 55
50 89 78
59 79 40
2 58 80
51 52 82
36 60 97
34 58 49
58 74 1
12 96 83
91 98 46
1 67 53
52 75 27
19 75 91
26 87 50
87 89 68
17 95 68
71 98 63
84 87 33
12 39 12
31 86 100
0 94 15
21 58 92
44 76 15
56 73 85
28 59 81
32 39 70
32 46 20
11 35 29
31 34 59
13 23 45
69 75 45
76 92 61
53 88 7
22 73 40
33 42 16
64 67 21
69 95 83
4 53 20
57 98 85
17 41 31
2 45 93
39 90 49
11 43 47
21 92 99
45 52 47
8 54 11
61 78 30
15 26 66
48 61 79
72 84 10
24 49 42
64 81 99
42 54 36
9 17 8
13 70 24
31 37 25
8 80 32
6 43 2
39 68 57
27 30 24
66 71 78
73 89 4
36 61 84
19 90 44
75 85 19
32 87 55
77 93 97
16 79 64
35 43 63
9 93 43
23 85 83
39 59 59
64 93 41
46 62 64
14 87 23
8 92 86
32 53 31
26 94 94
54 77 3
8 40 16
32 36 50
47 70 92
8 58 44
48 91 86
0 69 45
50 67 5
9 77 84
12 36 41
40 97 56
4 63 63
0 36 31
17 55 45
25 92 9
34 68 82
13 74 70
57 71 77
25 87 84
54 59 98
19 63 53
22 59 78
29 74 96
38 99 30
60 95 84
60 61 58
21 78 75
15 32 69
53 74 60
39 40 91
87 92 65
3 98 55
1 9 94
13 86 63
4 59 38
2 93 49
31 76 88
4 33 65
61 94 57
9 85 74
7 68 56
31 60 36
10 42 78
62 89 46
26 43 18
21 79 92
13 55 24
10 46 6
57 86 83
10 70 35
88 96 96
18 73 57
17 22 62
0 64 97
5 88 24
36 83 85
11 94 85
9 62 92
14 46 75
51 64 34
25 97 27
50 59 87
29 54 43
1 57 91
33 88 2
32 51 7
46 88 1
63 77 53
25 51 64
44 79 49
43 93 100
78 84 46
27 41 92
3 47 58
54 71 8
37 80 84
9 38 93
32 78 48
1 44 28
63 75 80
6 99 61
8 14 21
53 71 85
8 43 61
56 64 2
57 61 71
69 78 55
46 84 90
63 66 39
33 58 52
26 61 90
48 59 60
14 61 20
3 67 42
17 42 67
34 43 17
11 93 82
61 71 85
18 71 95
53 57 32
46 94 34
28 71 3
13 85 66
22 25 32
29 91 73
2 9 76
20 43 67
34 37 40
13 68 67
44 46 79
20 56 11
45 88 54
47 67 57
62 83 34
26 92 100
60 97 20
9 31 94
46 68 22
44 65 81
39 80 72
11 20 71
46 81 35
0 30 28
74 80 75
29 80 15
11 68 49
65 81 39
24 66 38
19 45 69
71 80 1
49 85 20
48 93 97
9 40 99
69 76 83
23 42 15
54 82 46
23 31 65
32 37 26
14 86 48
5 62 79
6 34 32
47 57 56
28 35 2
82 90 87
42 89 11
0 20 61
68 73 79
0 93 69
6 29 83
33 94 96
19 67 65
36 72 89
53 67 35
48 86 72
57 90 34
18 49 67
29 78 71
69 99 68
65 83 81
9 95 8
10 50 41
90 96 90
3 54 46
70 90 14
32 44 59
23 28 36
12 16 52
19 68 92
4 64 5
20 54 63
37 92 71
34 47 79
46 47 37
69 92 68
8 39 22
4 14 24
96 99 43
19 79 23
7 69 38
7 74 17
32 89 33
2 60 40
48 95 92
41 90 22
23 70 98
78 99 52
12 50 83
66 93 76
14 76 53
0 78 92
10 86 43
53 61 8
27 70 76
10 78 90
37 81 44
44 47 59
66 72 99
20 84 31
61 95 23
5 53 60
14 52 50
40 92 92
1 40 86
20 80 81
6 98 64
48 54 17
1 24 92
40 52 62
79 87 56
45 95 86
5 82 86
48 98 22
0 82 48
24 39 58
4 68 10
18 57 78
3 13 48
35 97 6
40 71 25
60 83 66
59 96 7
3 62 1
51 53 46
76 83 97
9 25 72
1 23 81
18 48 14
62 95 70
7 52 21
28 38 60
7 9 6
12 69 3
51 87 65
81 89 54
9 53 47
32 97 20
15 80 99
56 95 12
49 82 36
47 83 13
45 76 90
10 52 20
15 59 37
39 82 60
32 81 84
56 81 39
26 88 58
19 51 73
4 6 64
4 74 50
7 27 93
28 56 24
18 99 83
13 22 91
59 69 40
22 44 94
3 50 85
53 75 43
43 61 18
75 96 37
38 80 33
48 52 10
37 38 63
30 62 70
38 56 44
60 66 79
93 96 16
73 82 9
74 90 69
25 82 58
23 96 36
14 32 100
3 31 37
48 99 89
38 77 59
21 49 79
0 23 37
45 48 59
5 46 6
46 54 6
8 17 2
72 79 6
67 73 41
37 97 76
11 14 25
15 79 54
58 63 49
4 25 96
7 86 63
25 58 12
38 87 46
12 15 2
32 59 94
20 85 41
21 30 12
39 86 24
19 69 96
45 68 53
56 69 24
34 77 38
78 88 28
2 40 21
70 76 47
17 82 24
69 71 12
37 67 7
1 80 41
1 38 7
13 99 9
2 44 95
10 54 36
14 24 6
6 14 91
15 30 26
18 96 68
22 89 97
27 52 34
20 76 45
25 54 22
16 86 71
1 52 63
58 73 66
4 40 91
10 82 27
16 53 6
45 57 4
13 27 80
47 62 43
28 77 20
49 67 46
16 25 10
45 63 31
41 78 17
67 83 31
42 53 44
20 44 84
54 79 49
56 90 74
31 45 20
25 31 73
17 64 50
3 60 91
17 61 2
27 88 81
32 56 9
40 78 52
0 68 13
56 97 54
68 97 86
21 60 9
61 83 33
6 63 93
19 40 7
26 90 91
20 82 18
34 71 67
42 50 73
20 59 58
45 96 91
65 92 2
12 46 47
4 12 70
30 66 100
49 58 21
45 60 53
1 31 35
22 34 7
15 42 76
16 98 33
33 90 37
45 50 31
14 25 66
76 96 100
6 87 61
26 53 27
36 59 25
10 36 28
27 46 62
3 58 42
18 97 8
22 23 45
29 65 96
39 70 27
10 92 90
25 80 33
16 64 60
8 78 47
40 74 7
36 81 19
45 66 71
19 56 74
70 74 94
10 27 46
1 47 98
26 47 67
0 4 6
75 93 78
46 49 46
44 61 3
12 99 53
9 59 93
47 92 81
27 92 29
19 83 39
32 88 36
19 78 56
7 13 82
7 19 33
51 57 25
27 66 78
10 84 35
53 82 60
37 82 62
11 40 38
17 59 24
4 22 2
42 92 61
52 84 2
6 67 25
48 56 71
16 39 51
40 72 91
17 56 100
6 7 72
31 46 3
31 90 69
12 51 65
1 88 7
11 73 4
3 95 100
39 61 52
31 78 73
66 99 11
39 71 97
26 42 99
64 85 98
3 88 53
56 61 50
60 71 82
75 78 78
2 80 57
19 21 98
18 32 74
11 75 41
7 25 4
21 56 70
21 67 29
38 66 55
20 68 78
76 89 38
69 77 77
46 59 99
16 67 84
87 91 73
16 93 95
33 56 58
18 70 26
2 31 73
52 93 84
11 23 57
59 86 61
52 99 59
27 68 44
13 28 45
0 62 48
31 68 61
75 79 42
40 95 76
15 78 2
96 97 77
33 59 56
55 90 3
4 9 41
44 96 52
53 59 19
0 52 82
5 9 29
43 57 84
31 71 7
6 92 5
79 91 81
7 24 15
16 69 67
39 76 75
16 56 53
50 80 25
18 29 65
42 69 74
12 71 25
0 51 59
51 97 74
26 34 36
51 54 92
2 70 17
19 34 74
1 48 39
26 41 13
20 38 46
5 83 26
36 37 86
15 29 53
1 65 93
3 41 65
8 76 96
65 66 44
49 65 26
1 22 78
29 87 38
37 76 23
2 88 8
43 81 3
58 59 13
29 76 84
2 42 8
0 41 90
47 71 16
23 92 71
11 46 91
64 87 34
36 93 40
52 65 40
18 52 20
26 97 51
67 85 70
48 83 23
21 40 57
2 24 61
51 67 38
49 57 45
58 76 87
4 78 47
80 95 20
24 29 52
28 74 94
73 95 57
12 93 57
0 35 24
27 31 60
32 83 11
3 91 40
31 54 86
72 80 46
13 16 36
32 41 98
59 84 3
16 74 48
28 34 81
27 78 41
1 58 47
26 76 81
13 64 75
7 61 81
80 89 45
52 80 82
38 96 63
78 82 23
32 70 24
90 97 91
23 44 94
12 17 86
13 51 56
32 47 27
36 51 20
29 60 35
25 46 33
48 84 90
44 97 26
19 58 41
2 51 93
15 64 90
54 87 26
25 73 50
14 60 81
4 96 11
86 98 14
55 93 42
16 19 81
42 78 14
18 88 82
60 84 76
22 72 87
11 55 19
7 10 30
57 91 51
4 77 55
23 97 82
19 46 47
13 75 21
6 96 94
30 64 76
86 87 63
4 75 92
15 77 48
21 34 48
20 61 57
34 51 18
27 55 37
19 50 63
24 73 37
30 88 50
4 38 23
7 59 77
11 97 24
23 93 31
26 95 27
5 94 26
0 98 26
3 11 86
62 82 81
31 36 52
52 83 39
39 84 66
37 48 86
11 37 78
36 50 14
19 23 18
71 95 38
20 30 50
1 74 78
18 28 13
2 75 89
36 97 93
3 77 80
6 15 99
33 48 85
79 86 3
88 90 99
6 48 37
48 79 65
5 15 12
15 73 24
68 70 98
19 53 1
15 96 96
38 72 50
31 43 86
62 71 36
33 61 56
13 35 9
53 78 13
35 79 94
79 90 55
57 63 87
7 8 37
6 22 22
20 72 89
0 92 79
7 63 48
66 94 50
7 78 93
45 71 87
37 40 76
27 43 30
62 80 67
18 50 80
39 58 33
59 74 37
6 86 32
72 93 61
56 62 97
75 87 90
43 87 59
44 85 36
22 55 57
3 81 42
60 78 40
59 77 86
14 31 61
65 70 7
18 98 35
10 59 8
31 47 88
54 90 1
7 26 61
50 83 91
61 88 68
56 77 93
16 52 28
48 66 49
5 79 16
4 18 9
51 89 54
9 51 39
11 38 74
7 51 77
39 78 91
87 94 70
6 90 93
2 62 9
16 24 89
4 47 75
16 76 40
23 38 17
15 54 11
16 37 41
94 99 20
14 29 20
12 49 79
65 96 95
8 75 51
50 72 37
14 89 62
15 49 25
78 96 61
26 39 1
13 36 77
18 23 12
15 65 77
52 77 92
53 60 76
33 51 49
73 88 18
54 94 100
61 90 83
66 95 75
75 86 71
38 75 54
8 13 19
56 59 22
27 61 75
38 63 44
47 81 75
75 90 77
6 82 24
67 99 18
78 92 38
20 96 50
26 57 82
17 73 97
1 79 67
60 65 94
31 83 53
27 76 33
36 85 19
43 75 35
5 33 27
13 54 68
16 65 5
15 48 75
46 85 45
2 28 80
72 94 39
22 67 12
45 75 47
52 62 45
49 50 11
2 47 21
12 70 25
23 80 44
8 24 7
20 42 40
39 60 8
40 45 95
67 69 49
35 64 22
30 72 16
45 49 76
49 99 64
35 94 91
40 57 30
17 78 65
3 6 18
41 74 4
9 18 23
31 73 67
35 99 58
61 64 7
19 99 9
78 95 56
36 43 36
2 3 75
17 31 20
1 33 51
34 52 4
54 57 57
21 81 5
32 76 20
51 63 69
91 99 41
9 92 21
26 79 5
15 60 30
18 65 56
14 82 67
66 84 25
27 67 65
52 73 11
11 45 93
18 79 74
10 91 50
34 82 93
24 71 97
0 73 60
19 42 39
39 56 62
12 13 68
22 38 53
0 58 14
17 97 85
62 91 3
79 99 27
10 61 42
18 44 46
0 86 83
50 62 38
19 95 98
45 67 79
42 72 9
58 91 48
62 92 74
73 87 71
4 65 13
57 67 84
10 16 83
71 83 97
9 46 56
68 91 18
43 94 6
7 73 98
57 89 25
87 96 23
45 51 72
30 81 90
24 89 34
30 44 6
44 70 28
25 30 84
2 25 74
26 96 52
47 93 23
69 87 22
83 86 9
63 84 68
27 86 35
45 69 88
8 19 6
0 99 93
24 31 36
39 50 32
60 86 29
7 66 89
15 74 51
43 56 63
8 10 83
50 69 43
21 23 63
9 60 60
0 75 44
18 35 96
37 53 28
42 57 63
86 90 66
10 66 42
55 68 34
4 8 10
46 95 20
45 97 32
72 99 25
26 64 25
52 92 66
21 59 90
28 51 93
57 78 61
64 70 7
93 94 13
5 89 38
44 67 50
42 79 17
1 36 19
6 83 17
62 77 65
1 56 63
13 44 30
89 91 78
5 61 50
58 80 65
89 93 20
26 44 73
6 27 15
18 83 93
27 50 38
34 63 18
6 21 74
21 55 60
17 84 7
14 96 13
16 92 19
68 84 66
86 89 42
9 43 30
6 91 42
84 89 63
14 17 98
24 27 97
19 39 82
13 60 38
55 65 47
12 54 33
14 58 18
70 87 9
48 62 20
34 56 98
37 84 37
14 55 80
59 99 56
5 28 2
14 47 71
2 97 16
41 89 100
21 31 13
54 61 72
44 63 61
14 99 44
9 12 32
67 68 83
57 96 79
25 52 5
21 57 2
4 85 53
23 63 9
3 19 96
6 69 58
58 67 57
10 98 86
20 47 28
10 76 50
23 75 25
20 98 79
2 57 22
14 78 96
31 42 81
76 94 94
50 91 52
37 49 76
27 73 6
20 88 9
57 97 49
53 92 29
35 58 8
22 96 88
27 77 89
27 62 36
32 48 92
42 48 47
33 76 36
3 72 69
3 83 31
74 86 37
36 78 76
35 52 2
36 55 13
50 99 37
44 59 99
27 56 85
56 78 70
60 73 34
15 70 28
21 95 90
74 89 84
34 78 28
66 67 80
5 64 58
53 84 5
38 55 26
41 84 8
21 89 92
8 15 68
29 93 12
5 11 37
32 98 53
45 65 79
46 57 32
42 46 47
77 82 66
20 49 73
15 24 90
15 82 71
36 89 84
52 66 33
7 75 96
70 79 63
16 96 76
31 98 82
5 31 12
34 59 24
59 85 84
12 24 9
19 26 76
49 69 42
21 26 73
28 68 29
66 77 12
31 48 94
43 74 92
12 58 35
13 84 45
58 75 59
11 41 84
5 91 59
1 11 97
35 83 13
41 57 27
33 84 4
37 87 49
31 51 46
32 71 96
76 79 40
1 75 46
61 75 81
50 86 82
5 44 31
69 90 99
2 82 92
9 23 70
87 93 86
8 47 98
32 34 1
0 59 11
9 79 33
40 76 5
8 81 93
68 74 27
45 72 48
13 59 84
10 18 76
10 55 65
23 57 9
32 77 41
47 90 6
30 54 73
35 49 78
28 52 83
9 58 74
72 90 82
44 78 77
29 58 5
49 96 69
1 21 1
47 94 32
76 95 35
61 93 10
9 94 3
11 44 19
65 71 60
72 86 40
39 66 15
67 71 2
25 75 18
7 49 10
66 82 14
12 14 14
5 75 95
55 73 38
73 76 28
20 32 22
46 75 94
0 49 96
54 63 60
7 65 65
5 86 97
26 46 70
61 72 72
50 54 26
33 70 12
6 47 26
38 95 24
9 63 55
53 91 5
47 73 7
12 64 98
25 77 45
2 98 37
10 67 77
5 45 24
57 82 56
50 74 89
52 86 41
43 92 26
46 82 45
9 67 88
20 94 43
39 53 6
12 30 33
9 52 9
3 59 49
0 31 78
4 52 57
2 96 84
28 75 5
4 5 14
51 88 6
14 94 22
19 61 73
62 87 73
5 27 45
28 53 66
0 14 4
3 51 77
0 32 60
33 96 37
30 60 36
67 81 72
2 68 42
5 41 65
16 89 100
3 76 45
7 34 20
52 79 56
13 25 72
43 96 52
14 88 63
66 68 61
2 34 96
54 73 89
13 92 44
23 79 85
3 56 32
44 80 10
54 78 98
35 61 27
51 78 62
6 31 44
20 57 76
35 74 1
34 64 17
9 61 4
55 72 3
28 30 27
5 87 86
39 81 77
41 69 71
12 89 65
24 59 69
43 52 11
34 40 33
1 28 18
46 79 98
2 55 3
25 26 23
34 35 69
23 52 86
36 82 40
11 91 15
26 72 2
29 99 54
44 93 31
41 66 25
38 48 49
36 68 81
22 36 8
58 81 60
11 67 29
70 99 1
23 59 31
24 87 63
19 22 75
27 32 11
26 50 9
1 43 34
62 88 13
15 90 97
25 88 13
18 92 62
16 90 18
62 69 71
7 23 73
0 50 66
30 78 28
67 91 94
18 84 5
23 35 97
4 17 3
1 37 13
22 49 89
39 62 53
16 87 51
30 37 14
29 56 64
38 85 61
10 90 82
49 87 2
8 32 8
33 95 25
0 22 49
70 78 94
71 77 8
24 94 50
15 18 71
52 72 51
13 71 4
6 16 28
30 96 55
4 93 60
81 86 11
8 28 54
6 88 3
13 94 12
81 88 34
13 96 99
25 86 40
27 28 98
36 70 98
19 85 26
76 78 10
8 62 43
52 61 96
4 67 11
0 97 66
56 89 83
29 82 57
56 72 5
66 91 56
65 97 60
41 68 13
12 20 58
58 64 8
25 27 46
18 66 27
40 75 51
2 7 95
18 30 29
59 97 56
19 93 77
7 55 17
11 92 86
69 73 71
40 90 24
42 49 39
22 64 82
18 81 41
41 82 9
70 84 88
11 65 13
94 95 85
78 89 15
46 58 93
17 74 52
66 75 80
14 39 72
38 59 100
41 45 60
68 87 51
14 68 89
8 72 21
22 50 54
84 90 91
17 44 62
35 39 72
12 31 1
3 22 23
9 27 33
82 99 79
25 33 81
17 18 62
5 73 17
10 48 22
1 85 51
43 53 48
30 35 53
8 59 61
37 62 60
10 72 11
61 62 17
15 84 26
14 36 40
21 43 39
91 94 6
78 91 2
17 65 68
31 39 55
43 50 79
41 81 99
52 64 94
39 83 28
7 17 81
1 78 44
77 99 6
37 89 80
82 96 88
70 72 45
17 27 44
14 49 3
12 80 70
17 43 87
19 49 51
38 74 75
46 87 53
2 32 61
58 66 25
56 68 83
54 80 31
7 18 67
0 81 70
47 78 15
34 66 33
56 92 57
45 98 97
21 80 60
21 82 88
31 63 12
52 88 90
15 87 26
20 25 44
0 76 11
57 79 31
12 40 10
70 82 88
63 82 75
12 73 90
32 33 99
43 85 52
33 69 61
4 69 93
17 45 18
55 98 68
56 63 46
10 31 65
0 9 51
72 82 70
36 39 10
24 95 89
11 72 84
37 57 87
49 55 85
71 92 34
0 71 60
22 70 69
87 88 77
6 84 22
58 93 3
24 63 75
0 45 56
63 67 24
17 29 24
49 71 58
71 72 66
47 48 29
1 90 33
83 90 93
47 97 53
65 87 73
6 80 94
24 93 2
64 71 38
25 94 60
4 44 85
73 94 81
48 96 17
0 72 94
