1580 80
57 67 26
9 60 1
5 74 79
8 78 58
29 60 37
30 58 77
20 72 27
0 44 41
30 64 64
9 27 16
5 64 42
71 78 90
13 17 7
1 61 77
53 59 58
3 65 44
19 56 91
63 69 15
58 73 71
9 39 63
9 23 14
7 50 68
31 61 18
46 59 79
17 43 51
48 51 53
56 63 93
29 66 34
9 54 100
50 65 99
27 34 23
17 45 45
38 79 24
38 48 2
10 37 53
10 56 7
62 63 66
13 33 18
56 77 28
46 74 34
17 40 70
5 16 98
11 21 35
69 70 78
35 63 96
4 60 51
23 35 66
26 61 13
25 61 75
65 74 45
35 57 77
40 64 1
64 74 38
72 78 9
1 33 63
41 55 7
37 41 25
11 71 66
6 36 81
20 51 67
20 27 50
12 33 3
23 69 33
10 75 89
7 26 83
14 47 46
15 41 55
62 73 96
16 73 69
50 76 25
30 50 19
53 77 4
8 70 46
8 65 80
54 71 67
18 79 75
6 8 5
43 52 94
52 60 47
18 36 58
48 66 62
10 55 88
65 72 46
9 55 71
58 60 36
70 78 78
17 44 13
45 53 81
7 70 48
72 73 38
29 75 58
13 59 74
42 54 40
15 48 77
3 14 90
7 41 64
48 73 56
35 76 80
44 74 89
44 49 79
29 52 39
22 28 100
52 57 91
21 64 21
9 35 69
50 63 9
33 55 42
70 73 48
4 75 66
21 27 87
7 30 89
9 26 38
1 8 72
48 59 38
24 71 64
41 73 10
14 60 56
60 71 71
4 49 91
28 40 53
4 76 65
20 49 42
32 46 17
3 32 70
12 19 65
44 53 15
12 31 5
30 60 1
30 51 79
48 79 93
59 61 98
31 33 27
30 37 81
28 30 15
54 69 85
64 77 3
0 31 20
50 64 7
22 31 8
12 56 86
36 72 33
7 13 70
5 48 3
33 45 11
26 52 9
3 75 9
61 66 63
74 77 19
48 70 24
7 43 8
18 65 23
64 66 46
9 45 60
62 68 4
15 24 33
57 64 21
44 71 90
10 21 9
24 36 12
4 20 54
64 73 32
9 34 30
37 51 48
13 15 62
2 29 21
36 41 77
37 56 71
15 30 95
57 73 72
21 42 82
45 68 98
11 74 17
20 41 12
49 78 4
31 56 62
14 21 14
4 14 30
45 54 10
53 74 66
1 48 57
57 71 30
19 35 58
9 52 8
34 74 5
49 53 66
36 77 71
7 19 39
31 47 67
28 52 66
8 22 85
37 58 8
7 72 97
8 73 9
3 60 65
27 65 49
5 46 55
11 72 91
17 22 36
3 22 24
23 57 23
31 62 66
4 63 73
17 30 68
22 63 48
22 37 71
6 22 6
18 71 85
26 47 52
15 32 60
28 63 1
17 65 28
4 48 95
2 67 61
9 71 20
17 47 53
11 76 20
0 7 18
49 63 38
34 51 94
28 55 91
0 51 86
6 34 72
46 58 70
1 7 54
34 40 97
56 78 31
46 61 72
46 71 42
70 77 24
51 75 74
35 73 86
33 52 39
4 25 14
10 58 68
13 77 67
25 33 31
12 51 46
12 76 4
17 23 69
6 27 96
21 25 68
10 44 60
5 77 91
15 77 22
66 72 16
24 57 17
27 37 37
63 75 98
8 46 27
50 53 17
21 55 88
3 21 42
14 17 48
12 30 58
4 64 10
21 79 49
51 62 8
16 48 36
8 75 10
39 59 15
37 40 32
4 36 22
44 52 35
7 69 14
18 64 82
46 47 55
44 77 84
12 22 85
11 55 91
13 54 71
46 68 11
23 40 17
48 63 56
8 59 78
13 66 79
1 68 16
37 61 53
62 74 82
19 40 40
6 74 41
47 58 51
11 20 3
46 66 37
0 52 97
18 27 40
55 73 18
2 30 7
13 63 37
63 65 50
1 29 94
45 72 58
55 65 68
5 66 89
2 75 44
6 76 21
4 33 74
14 62 10
1 67 84
26 59 33
20 22 84
15 49 75
15 47 3
9 19 1
33 44 36
36 49 93
59 70 32
26 76 40
43 71 35
17 19 54
2 65 33
0 75 39
46 69 12
7 54 7
34 62 85
46 75 76
33 62 81
40 41 76
8 66 39
42 62 98
49 76 86
65 79 25
47 64 99
2 57 72
21 34 56
40 69 55
13 50 65
17 75 84
36 62 77
0 18 98
8 26 39
58 65 90
66 76 75
12 62 77
28 50 96
21 66 47
23 45 49
5 47 73
22 30 50
44 57 18
61 63 7
55 70 31
17 70 92
6 49 74
22 57 69
22 76 15
34 63 20
35 53 29
17 51 20
5 62 79
14 74 22
49 74 33
37 38 16
15 53 3
7 63 6
9 74 67
10 41 47
39 60 14
36 68 62
41 71 99
19 44 79
28 75 2
21 41 55
3 26 67
2 4 71
7 17 44
3 7 97
48 67 17
71 79 2
67 72 2
22 50 77
51 69 75
65 77 51
21 43 40
4 18 21
5 43 46
15 17 49
48 77 40
18 30 92
40 59 41
28 62 33
5 42 33
16 22 73
36 67 19
60 78 18
9 29 11
34 73 43
5 12 84
58 77 72
26 38 99
7 38 57
8 27 38
13 76 31
18 28 19
5 67 33
49 57 42
46 73 14
29 33 12
23 71 9
36 40 66
55 68 100
46 64 3
44 56 67
8 32 6
35 54 37
2 77 63
15 60 49
25 42 100
20 52 91
35 43 55
55 59 51
23 38 41
49 50 9
0 77 32
52 66 59
67 76 87
21 73 92
1 78 92
12 20 21
31 77 84
21 68 60
17 53 21
4 40 60
37 49 94
10 74 64
11 56 79
21 63 83
2 14 100
63 70 7
23 52 92
20 69 39
21 65 3
62 64 38
7 35 62
44 48 93
12 49 62
29 31 22
35 78 62
0 67 88
2 5 84
2 16 32
48 74 11
49 61 20
10 36 47
29 39 34
14 42 74
13 42 54
36 79 61
15 21 95
64 69 7
24 39 41
33 58 33
12 50 72
59 60 57
4 41 52
10 76 90
20 25 18
51 64 52
41 79 65
17 39 62
2 64 53
37 70 13
35 59 2
2 11 99
13 53 46
24 30 17
8 45 3
22 42 61
51 54 75
52 61 57
35 37 38
72 79 34
63 77 39
5 52 97
9 77 22
38 52 67
48 76 59
8 16 48
16 53 60
2 10 80
18 19 55
1 3 93
22 65 79
11 24 49
3 71 25
34 50 21
39 56 90
19 71 63
40 65 41
11 62 65
29 53 65
0 24 13
68 76 54
56 68 23
37 52 3
3 42 96
31 53 82
29 36 25
30 52 58
54 63 50
9 12 60
0 64 11
45 51 64
19 48 36
25 63 40
24 48 52
42 53 89
19 61 35
9 20 60
70 79 36
40 57 1
39 72 20
36 71 9
4 52 68
18 78 34
10 40 17
19 28 100
20 61 98
15 50 89
40 75 54
2 45 49
6 59 100
14 27 22
25 65 58
47 54 87
41 60 16
0 60 50
31 67 36
3 61 95
14 51 99
13 58 18
3 76 40
3 39 52
25 62 57
27 45 6
26 30 51
34 35 76
11 54 76
30 55 46
34 59 81
30 40 100
3 29 96
14 31 30
41 78 5
30 76 98
16 38 7
65 71 3
30 48 5
52 76 32
33 70 70
31 66 98
21 30 57
37 46 73
15 34 34
41 51 98
57 61 57
22 53 84
14 44 47
17 38 30
27 68 69
28 61 83
7 44 100
41 61 15
56 61 81
43 55 79
37 72 51
3 8 36
14 38 72
19 78 34
3 41 85
37 47 53
4 65 63
29 44 70
20 40 25
18 74 68
35 71 73
5 32 63
64 72 41
8 39 99
51 79 56
3 44 50
55 56 63
6 50 80
30 66 80
6 72 35
6 37 19
8 35 27
40 42 29
16 71 54
39 44 58
18 46 4
15 31 23
0 20 26
14 68 43
21 26 84
33 69 82
9 76 80
0 79 92
0 26 80
22 79 20
32 53 22
45 77 91
29 58 44
5 15 11
55 66 94
13 37 21
0 35 19
8 28 74
37 67 16
46 51 1
26 57 87
31 71 3
66 67 34
20 47 14
41 62 66
17 33 99
9 51 6
10 31 91
63 79 54
12 78 47
41 48 2
23 26 31
41 49 76
43 68 79
14 49 64
13 41 29
26 33 57
17 21 70
50 60 2
51 67 62
35 49 7
18 40 91
40 55 21
37 73 90
21 67 77
51 66 56
1 74 28
35 70 97
30 61 86
7 49 37
31 43 41
3 51 87
34 65 67
58 64 54
26 34 68
32 72 66
13 46 98
41 59 93
3 52 43
4 34 75
20 73 96
28 65 42
25 64 83
2 25 35
14 26 67
54 78 38
3 4 14
12 14 93
49 73 97
24 63 74
19 55 58
5 49 25
62 72 78
47 55 82
35 50 47
6 28 57
0 34 97
16 78 2
3 9 48
57 59 76
13 20 44
11 69 51
3 45 35
21 60 15
1 27 27
22 61 59
1 24 57
51 60 19
4 22 25
32 61 66
18 20 74
26 54 76
75 77 54
36 55 86
6 71 91
20 79 30
5 44 54
31 58 15
9 50 76
71 75 53
53 60 17
0 28 88
28 35 56
2 43 22
1 63 47
8 37 65
6 31 16
27 46 90
40 70 52
19 32 98
9 14 77
16 28 18
60 68 78
61 67 54
32 36 5
54 77 74
37 53 82
33 79 82
41 54 11
52 79 26
9 44 61
34 78 95
39 62 20
4 10 79
48 64 66
10 14 77
68 71 89
56 72 100
39 79 81
22 45 71
36 56 94
68 75 89
45 46 54
71 73 75
29 40 6
8 62 42
17 59 4
1 60 88
42 63 76
36 78 51
0 71 62
36 58 24
32 50 53
29 63 50
47 52 23
1 79 96
17 37 18
60 67 17
46 53 71
11 65 24
25 39 22
33 75 78
51 58 23
37 50 1
12 29 93
46 60 43
34 43 94
11 26 12
1 17 99
1 19 67
26 44 87
38 67 41
19 70 48
2 56 37
11 77 97
36 39 4
26 28 72
77 79 48
24 45 22
13 38 19
6 40 38
73 79 92
21 59 1
41 43 6
37 75 86
6 57 73
24 28 71
38 76 100
10 33 93
40 73 60
57 77 80
61 65 45
13 45 3
19 50 25
56 64 88
3 53 91
47 48 86
22 54 78
70 71 7
38 56 44
5 9 16
1 59 46
49 72 79
58 76 51
52 56 77
43 62 98
6 63 74
10 32 82
33 37 5
39 74 85
58 72 42
11 29 6
56 73 38
9 61 85
55 76 96
32 79 5
12 63 90
35 40 81
38 44 2
17 28 83
46 55 48
67 78 98
6 12 59
45 56 66
32 42 60
41 67 51
54 59 83
30 63 20
11 78 45
17 58 52
7 60 89
29 65 86
36 59 53
1 56 14
26 72 58
73 78 64
40 62 5
15 57 46
7 61 82
41 57 16
31 49 99
49 69 32
35 74 42
13 28 70
59 62 14
10 51 73
50 78 31
0 61 85
59 77 29
6 48 4
57 66 20
6 42 89
11 63 45
32 58 77
4 15 84
20 50 11
12 17 36
7 20 86
42 68 77
2 44 10
32 74 65
31 63 48
7 18 63
32 51 38
18 56 95
13 35 46
28 36 18
7 74 75
54 65 60
24 77 68
73 75 61
25 32 75
6 54 33
1 50 29
14 35 64
13 29 81
63 68 92
50 59 94
8 48 44
28 76 32
44 61 37
4 43 3
27 49 12
54 79 20
13 25 42
17 78 5
19 43 84
23 76 60
17 73 91
22 49 26
22 38 30
19 37 6
72 75 44
0 30 55
2 35 87
39 46 64
39 75 21
14 19 7
3 74 3
40 58 88
4 35 51
28 43 26
7 11 89
45 69 4
3 5 48
32 68 51
28 70 15
35 65 47
22 77 94
47 49 64
1 72 22
4 30 95
29 68 11
52 70 73
36 50 65
9 17 81
7 32 29
3 33 49
3 17 72
15 38 36
30 41 92
56 57 56
25 73 31
18 25 66
22 55 87
32 57 6
6 55 84
5 30 65
24 52 90
12 40 87
20 68 35
1 9 40
2 63 26
34 70 31
16 74 20
58 63 43
16 41 59
3 13 31
4 6 66
12 59 68
13 49 70
23 48 3
44 68 94
16 20 36
72 76 10
25 79 96
37 71 87
49 70 56
21 46 69
46 54 81
15 59 80
48 78 67
30 79 48
20 37 90
4 44 66
6 7 51
10 17 75
16 24 99
19 58 3
29 73 74
27 55 37
12 57 24
23 25 79
33 66 97
10 66 50
7 57 78
50 62 75
1 2 90
35 36 36
22 33 42
8 15 68
29 43 32
30 71 45
31 72 30
33 67 18
16 17 23
56 59 24
11 73 32
6 19 16
5 13 98
5 68 1
6 53 66
0 41 95
55 58 58
8 25 37
3 58 72
15 39 85
9 66 29
5 69 37
43 65 58
16 64 63
14 33 48
8 57 41
24 66 42
14 53 50
28 73 51
18 63 21
20 43 74
3 31 91
32 55 67
18 37 91
1 35 43
22 58 91
43 63 11
17 79 69
4 62 45
10 50 30
2 62 45
63 73 100
58 59 44
32 64 83
9 13 94
30 70 48
17 18 37
21 57 8
6 77 68
4 16 5
6 39 36
12 77 20
24 34 100
11 30 50
24 79 69
30 34 7
36 61 93
24 31 50
1 70 22
55 57 78
17 77 40
12 21 18
33 42 30
35 79 71
0 21 64
4 39 90
42 65 60
14 78 17
28 45 23
18 49 74
25 55 83
15 63 68
36 46 13
8 56 28
59 66 89
38 43 26
5 50 18
18 23 44
42 72 77
24 53 71
4 70 40
39 40 75
11 17 15
53 64 93
7 79 20
34 56 81
2 79 49
66 70 36
33 65 90
22 24 75
9 21 12
33 38 34
10 67 4
5 19 79
10 19 29
2 66 43
44 59 57
5 20 32
18 53 33
31 48 73
8 67 5
27 35 66
63 72 60
66 79 92
3 59 11
61 73 27
57 74 86
7 22 39
19 60 62
0 39 75
26 75 26
45 52 68
1 52 32
52 75 52
22 71 30
8 29 97
8 55 41
33 49 55
27 40 97
14 54 88
42 61 78
28 79 98
9 49 97
22 72 85
35 72 93
20 26 27
21 51 75
8 33 14
8 61 13
9 75 45
4 31 32
29 51 40
15 18 60
0 54 34
25 53 6
10 11 35
30 42 80
45 63 66
52 77 16
11 16 20
46 49 87
11 31 73
7 36 70
58 78 59
45 50 16
15 45 22
65 70 27
15 42 38
42 67 10
32 60 41
1 22 24
28 72 51
67 73 89
1 11 83
34 71 77
56 70 84
38 47 7
67 71 71
67 74 55
44 55 86
42 48 67
34 69 60
18 77 56
20 31 23
1 44 17
3 10 70
47 51 53
29 30 68
8 72 51
59 79 15
4 47 79
42 46 72
68 69 39
24 72 52
56 65 53
44 64 8
2 36 33
19 30 12
21 28 77
30 72 1
8 23 49
33 53 100
14 46 28
12 71 9
15 36 22
38 46 80
31 51 64
18 32 42
31 60 25
25 66 37
2 9 19
60 61 100
7 31 19
21 77 64
42 70 75
54 58 9
10 42 19
42 77 68
1 45 45
27 38 81
23 74 14
37 74 32
6 23 60
41 58 4
25 78 78
11 50 55
50 75 58
64 65 32
2 8 87
17 52 74
13 44 26
59 78 8
33 54 96
63 66 76
37 76 69
19 47 85
51 52 61
29 48 51
10 77 38
51 61 63
4 23 28
22 67 22
7 78 5
64 78 68
37 39 48
48 61 64
33 46 42
74 76 84
39 57 51
19 24 35
35 69 22
29 42 32
45 70 53
70 75 9
44 70 91
36 57 20
45 60 34
15 72 50
13 52 73
58 66 53
20 70 5
33 41 82
19 29 91
22 44 16
26 48 97
23 78 94
40 54 25
20 28 56
45 73 81
0 53 57
25 36 14
31 44 15
36 64 31
42 66 55
19 33 73
38 74 77
6 62 63
18 72 38
38 65 11
25 50 80
29 50 32
48 55 32
0 15 81
19 31 88
20 48 52
19 67 80
14 50 4
35 77 98
47 74 83
24 60 63
58 61 93
1 30 73
50 72 96
11 40 35
26 69 79
12 61 26
40 60 12
40 51 32
37 79 64
1 51 29
30 43 14
35 64 46
57 78 60
0 37 49
1 10 53
35 67 96
13 78 76
38 77 15
13 60 84
48 58 15
23 46 43
5 39 96
15 75 31
6 25 21
0 5 39
18 48 70
31 73 71
18 62 62
0 2 41
51 55 12
51 76 46
66 73 23
7 37 30
53 71 81
38 64 15
5 41 90
49 68 63
33 56 65
29 57 86
19 49 45
23 27 25
19 69 49
39 51 27
20 39 99
37 57 81
3 27 65
0 74 51
10 72 18
37 60 66
4 72 74
9 43 52
34 39 33
29 46 44
54 64 70
75 78 43
19 25 61
0 17 99
29 76 90
27 52 36
65 67 60
10 28 30
38 73 19
66 78 79
18 52 29
14 63 23
24 50 4
14 18 69
6 32 55
30 77 19
74 78 30
36 43 7
47 63 12
33 47 16
8 34 27
44 65 24
7 62 5
29 78 91
42 73 76
28 66 65
62 71 39
37 45 83
40 44 74
5 70 85
45 76 74
7 51 84
0 59 43
47 66 29
0 42 22
42 71 79
12 46 70
57 60 16
2 72 93
5 21 94
28 29 10
6 52 50
8 14 52
48 62 76
45 61 24
