1752 60
12 32 97
1 28 67
16 20 76
37 45 37
11 26 84
19 55 31
21 59 90
17 49 45
16 22 88
24 39 31
19 36 48
24 49 41
11 30 7
0 4 75
20 47 24
17 30 73
39 53 17
2 27 37
45 50 85
11 35 24
17 40 100
38 46 67
38 50 84
38 49 70
1 43 89
35 51 70
38 42 41
29 36 37
33 50 91
20 48 54
36 49 95
12 35 96
31 48 7
4 7 29
36 51 1
28 51 75
3 37 3
19 43 82
33 54 66
19 33 21
40 54 14
2 54 72
15 53 88
7 22 54
15 57 1
18 52 79
27 37 37
15 49 67
11 20 76
30 41 29
31 57 19
7 11 6
31 38 25
4 29 53
4 49 51
2 59 6
36 59 32
6 18 92
1 17 31
0 18 67
18 56 28
16 34 92
16 54 8
6 46 3
6 44 38
1 21 25
20 39 34
22 40 94
0 58 26
27 30 16
12 13 28
4 20 23
17 42 39
4 54 21
5 48 67
25 47 76
18 38 74
26 44 41
5 19 100
12 22 17
20 55 91
12 54 74
15 30 15
55 58 55
52 54 73
18 23 32
6 10 64
41 54 33
12 53 9
26 31 29
1 2 52
46 57 97
4 55 30
28 34 93
17 58 47
16 30 28
30 39 67
54 55 32
45 51 56
19 35 70
33 36 59
30 59 54
33 37 92
14 27 29
13 40 4
0 11 64
7 21 34
9 47 9
8 20 100
15 34 40
36 46 11
0 48 100
25 48 25
20 29 64
22 51 49
23 26 78
48 53 48
1 22 85
43 46 1
30 38 84
18 20 25
8 15 65
23 48 9
11 46 83
47 57 99
21 57 95
30 47 34
2 51 19
21 43 70
6 49 7
42 59 64
39 46 52
3 55 8
14 25 12
2 47 18
38 52 23
11 54 82
21 50 55
28 29 39
17 25 1
9 24 37
3 33 31
44 57 76
7 8 55
17 55 1
32 57 23
28 41 71
17 29 11
37 55 61
20 24 17
31 39 18
11 23 44
40 42 55
38 44 96
27 44 98
14 22 30
20 58 50
28 36 42
33 41 45
4 23 41
9 27 62
4 34 5
35 43 37
26 33 8
46 48 96
9 40 66
35 47 96
6 54 76
1 5 82
6 21 50
45 48 54
3 29 68
3 58 16
9 49 7
19 59 83
49 54 38
35 39 47
4 22 37
27 47 43
5 32 37
0 53 93
2 30 86
41 46 25
5 59 23
26 48 30
7 56 79
14 59 62
6 13 10
9 46 55
16 25 52
22 37 77
5 10 4
18 51 28
11 36 21
1 51 96
17 59 46
16 19 20
28 55 34
30 52 43
34 54 25
21 41 93
23 24 37
5 49 68
46 55 97
35 38 44
4 46 25
12 37 37
5 51 19
14 16 8
3 56 86
12 40 5
9 14 44
22 31 29
16 46 52
7 23 18
3 8 95
43 45 48
29 48 18
46 58 84
33 56 40
42 48 60
34 35 93
39 49 85
22 49 63
14 29 31
11 12 37
4 17 4
4 48 29
51 54 86
37 49 33
10 57 43
9 20 69
23 43 81
17 34 55
37 41 96
14 19 71
3 45 100
21 35 66
0 51 92
7 43 69
13 58 16
25 29 40
15 42 76
2 5 82
24 59 38
16 33 72
14 32 93
21 26 16
41 45 3
17 51 30
39 47 95
1 57 93
40 51 90
52 58 47
1 45 5
14 49 42
2 38 72
12 29 59
20 50 62
49 53 26
4 51 95
9 25 26
7 46 7
7 10 33
6 41 71
13 55 3
40 50 54
35 58 9
0 38 76
26 39 90
44 48 8
8 35 86
26 50 24
6 36 88
39 43 30
0 3 21
10 13 92
33 39 80
17 43 96
10 16 23
2 8 69
3 20 44
12 36 58
34 44 44
36 53 12
34 48 5
44 59 70
24 47 35
8 42 30
22 25 25
28 47 96
32 34 8
26 43 69
36 56 64
30 45 43
0 40 90
9 21 11
18 50 16
32 45 83
27 58 8
12 14 36
13 39 26
4 12 77
4 28 39
13 19 22
17 24 9
0 5 14
20 32 81
12 15 17
12 17 100
44 47 47
14 47 42
24 43 18
37 54 81
6 58 70
49 58 64
7 55 100
28 38 25
1 49 55
2 41 61
29 39 59
6 40 8
52 53 43
5 57 6
18 41 5
3 46 15
7 32 66
21 40 51
23 59 56
16 44 50
32 38 31
3 13 16
10 15 78
12 27 37
10 28 64
21 37 91
6 7 68
17 54 70
45 52 40
2 55 59
15 52 46
10 18 64
14 40 80
42 50 40
3 50 6
38 51 4
34 49 57
28 48 7
13 16 63
24 36 13
10 44 36
8 10 89
10 24 34
14 34 88
15 36 96
24 37 71
0 13 48
25 55 78
19 53 64
7 27 15
10 47 32
15 20 95
7 28 18
43 52 3
39 48 69
3 21 3
10 52 48
13 17 15
35 56 95
21 27 57
14 43 66
6 38 9
0 12 88
43 59 53
13 45 83
12 34 14
1 6 48
11 33 55
44 53 56
23 36 38
54 59 3
6 23 5
12 55 7
46 56 16
24 35 93
12 47 67
34 47 100
13 14 14
33 46 70
5 25 2
0 42 19
19 58 84
35 44 48
18 30 82
44 52 54
14 46 36
7 42 86
36 40 67
8 36 48
3 19 28
31 54 90
52 56 76
13 30 10
4 14 59
32 39 46
12 50 75
41 47 85
10 14 91
1 13 59
34 37 79
13 51 65
28 31 47
5 31 25
39 57 74
31 40 57
4 31 61
20 35 32
19 40 1
7 17 70
13 38 21
11 27 54
4 13 73
11 55 93
8 27 62
8 41 61
25 57 34
23 25 18
15 23 1
7 49 85
23 50 98
3 52 39
36 37 20
55 56 73
9 44 90
32 47 38
42 55 25
5 39 81
14 38 88
3 28 46
6 34 41
9 37 68
23 39 70
12 44 14
10 31 85
22 46 83
0 52 94
18 58 70
6 33 25
14 17 28
3 27 10
1 3 40
3 10 19
9 18 19
25 31 53
3 51 35
21 38 4
1 53 66
41 56 18
25 52 52
21 49 17
23 34 35
16 23 44
33 42 69
18 24 77
8 11 26
38 58 71
53 54 19
10 30 66
21 24 78
5 34 95
7 18 13
4 18 50
29 57 100
29 30 43
4 36 47
8 52 34
41 55 23
1 11 99
22 26 84
5 22 51
2 12 49
48 50 55
3 32 64
16 56 55
25 35 4
18 28 5
19 25 15
19 47 45
50 54 5
53 58 36
22 58 87
43 47 2
2 52 83
5 44 66
34 40 59
41 59 45
31 44 18
32 42 4
46 51 42
40 49 33
35 42 98
13 20 13
4 11 62
34 36 54
29 44 5
27 42 11
25 36 61
5 8 84
38 47 88
10 49 34
17 57 10
36 48 74
22 43 27
24 40 45
37 38 76
3 43 77
16 53 5
25 42 61
23 32 46
33 55 92
34 41 65
9 53 64
11 37 47
14 41 90
51 58 52
4 42 37
17 48 15
13 18 24
3 31 20
19 31 49
39 59 26
5 42 17
24 50 36
17 31 66
32 44 58
29 46 39
5 15 57
24 51 94
6 57 7
34 59 7
26 58 30
29 54 16
13 29 55
13 42 62
1 48 14
26 27 9
31 32 76
19 21 93
17 45 34
41 50 40
20 30 44
40 45 28
32 35 75
23 42 25
21 51 6
34 50 80
25 28 60
31 58 5
26 56 87
3 5 34
30 51 4
9 42 49
7 13 31
39 45 4
11 29 75
4 43 40
4 26 15
8 37 10
8 16 65
30 31 19
16 48 33
2 35 31
30 56 53
8 43 66
11 15 91
17 23 62
54 56 51
57 59 15
3 40 2
8 34 69
17 39 80
37 47 70
21 42 52
42 53 37
30 43 77
5 14 39
35 53 85
0 27 58
1 27 55
2 50 33
29 41 74
31 45 77
2 36 55
7 52 51
27 39 85
23 27 100
0 6 7
25 39 71
9 38 62
28 54 62
37 44 79
23 45 86
13 28 61
0 24 67
13 41 19
15 17 1
7 54 73
18 43 30
19 27 9
1 37 29
7 31 88
5 56 27
33 49 67
10 20 37
26 55 89
27 38 17
54 58 56
0 56 95
4 25 17
17 53 53
1 32 24
7 25 65
8 28 6
35 40 50
1 9 51
1 38 4
0 15 8
18 46 2
4 16 52
15 47 24
0 47 86
11 42 83
31 41 6
37 53 97
19 50 31
9 28 78
11 51 43
5 26 8
15 28 32
9 34 56
7 37 100
33 59 42
21 25 71
1 50 51
15 54 47
9 23 50
26 54 16
43 53 24
42 45 40
20 38 67
23 38 83
22 53 50
56 57 75
11 28 73
13 31 7
12 49 93
21 23 25
22 32 59
29 42 43
15 46 90
31 59 58
27 33 96
32 49 51
3 15 33
27 57 37
18 34 31
30 35 48
43 48 23
15 16 41
20 23 39
47 51 25
11 39 73
11 43 74
8 59 86
9 13 98
9 26 39
40 47 53
24 33 65
6 52 74
2 58 64
31 34 87
51 59 79
53 55 69
10 27 1
27 53 46
50 55 37
47 59 57
28 40 87
2 21 83
27 50 63
24 42 55
2 26 57
16 39 65
0 23 18
6 24 18
16 36 27
12 39 5
10 45 66
16 58 67
24 31 35
19 29 49
50 51 42
10 21 93
10 51 50
5 40 2
2 19 5
19 32 61
7 59 12
8 49 55
10 38 37
4 19 81
27 28 93
5 52 84
38 56 21
38 40 63
1 18 83
3 25 6
16 50 24
41 58 88
5 45 9
2 49 45
27 41 25
17 18 48
40 43 43
26 53 65
3 47 36
13 50 11
22 55 8
35 41 33
21 46 58
2 44 1
12 25 24
20 26 81
1 10 99
2 37 89
22 44 62
32 52 2
11 22 27
29 32 71
4 27 83
4 57 6
31 50 67
11 49 64
52 57 77
20 40 83
17 56 74
10 41 49
18 47 8
5 50 94
2 20 85
1 36 27
6 45 59
16 45 72
40 58 79
12 45 44
26 41 74
5 16 95
0 46 86
6 32 96
13 32 8
15 19 76
16 24 69
21 54 32
33 58 5
53 57 19
20 36 23
23 33 95
14 57 39
3 44 13
5 13 87
24 25 62
4 15 63
34 52 64
21 47 38
29 49 74
7 39 61
23 49 38
8 40 70
0 31 63
46 53 65
4 8 16
3 39 98
8 45 35
9 12 19
3 57 24
5 18 74
19 57 28
36 58 86
6 26 80
9 10 70
8 9 64
28 49 59
0 28 8
37 58 84
25 38 50
21 52 76
28 56 99
22 29 75
14 28 91
23 41 26
6 30 100
2 9 94
35 59 36
28 37 87
32 40 36
38 57 11
41 51 51
15 50 15
2 57 57
31 52 71
48 57 78
2 11 31
20 45 84
3 30 1
30 37 89
2 22 12
5 54 36
12 48 22
49 57 24
4 35 74
37 59 38
2 28 93
14 23 84
11 47 42
8 48 70
14 45 97
12 46 100
50 53 77
15 35 41
2 18 94
0 9 7
24 32 39
20 51 80
0 19 45
