3128 80
54 79 41
28 65 78
8 40 65
15 30 7
19 39 80
35 77 62
6 55 65
44 56 86
25 38 100
23 36 5
34 52 96
46 73 68
36 57 2
51 59 61
16 62 42
34 55 7
41 60 98
10 18 38
58 72 7
21 57 40
37 55 19
10 76 88
2 64 100
13 16 1
25 79 66
10 13 23
26 73 58
19 30 83
39 40 48
7 35 68
46 48 38
3 26 10
9 31 55
13 45 53
38 62 15
22 26 82
1 21 50
16 40 32
4 79 61
38 58 64
33 71 79
14 27 91
16 37 93
39 63 38
35 76 8
26 51 86
70 79 94
3 38 54
9 65 90
8 12 31
37 38 4
37 75 69
17 30 75
8 72 57
68 71 66
65 69 10
46 54 94
30 38 29
34 71 97
3 43 97
3 41 51
35 42 11
28 50 24
8 38 75
64 73 77
27 33 21
2 66 5
39 41 32
14 69 38
53 62 75
1 36 21
39 58 84
27 56 83
13 18 54
8 65 31
13 66 27
24 29 3
3 6 74
11 28 2
11 16 35
31 67 33
16 47 57
22 34 7
45 62 81
28 41 84
6 24 84
47 62 76
16 19 81
32 71 14
33 39 21
29 68 95
44 57 76
33 75 89
2 15 16
26 52 67
40 79 46
0 63 12
49 76 34
0 26 41
29 43 53
2 71 76
2 8 97
72 73 50
14 77 84
49 59 53
21 44 3
10 42 55
31 47 1
23 27 17
48 60 94
61 78 79
39 49 96
12 50 70
52 57 54
49 79 46
76 77 24
16 21 99
37 56 48
6 70 83
32 65 87
27 61 58
32 69 64
55 79 3
51 64 90
37 61 15
9 15 84
25 33 99
5 10 11
2 26 2
65 78 11
0 52 14
16 72 34
45 78 24
22 42 85
24 55 61
8 64 88
46 77 53
20 27 67
40 77 58
46 50 6
36 60 19
66 72 99
26 37 96
28 74 25
13 22 9
54 68 74
1 13 80
31 48 40
13 67 26
21 67 86
31 64 92
41 68 16
41 53 28
53 57 84
8 24 17
12 51 30
24 34 27
3 77 34
24 53 61
13 23 34
42 45 13
19 74 30
59 63 36
43 68 46
12 29 7
8 26 92
73 75 34
10 28 22
38 67 78
1 3 32
23 75 63
37 57 58
42 65 65
29 69 12
3 53 7
37 52 55
52 61 80
26 79 8
18 72 32
40 68 16
27 58 68
37 44 92
47 66 49
27 54 53
43 56 18
9 73 27
55 56 63
22 67 28
39 50 84
18 41 6
2 47 95
45 72 71
64 77 12
3 25 2
13 59 83
14 58 58
64 68 4
15 24 15
5 56 36
68 69 4
20 61 55
18 49 77
44 66 43
30 34 74
21 34 24
8 67 48
1 31 49
19 71 72
50 54 51
8 56 56
57 69 89
53 70 18
33 38 3
60 61 96
53 71 25
15 32 57
35 61 100
14 63 29
30 62 90
34 75 84
11 45 91
21 58 61
62 64 19
40 48 95
13 68 41
0 46 41
1 15 37
7 70 45
7 53 6
6 30 81
4 16 18
24 65 68
14 40 47
2 46 15
6 42 18
28 53 82
5 75 97
13 40 53
2 42 100
27 69 59
50 63 21
4 6 27
30 75 26
10 38 60
64 65 15
10 69 74
17 65 67
40 43 52
30 42 75
69 74 31
22 46 71
8 45 53
21 27 80
24 59 3
37 73 7
30 64 38
33 65 20
1 35 2
4 36 93
40 73 27
31 50 16
28 40 48
50 68 95
39 73 62
37 67 8
17 67 23
24 67 17
34 76 91
0 17 58
33 50 78
27 43 52
44 73 58
48 62 99
45 55 61
4 54 12
33 68 10
7 33 68
71 72 35
33 37 71
52 64 31
7 26 41
1 58 88
6 65 14
11 41 13
24 33 67
18 35 50
78 79 78
1 38 15
36 55 85
46 56 65
26 71 36
41 54 16
11 71 50
33 60 97
22 27 35
1 48 35
18 25 65
43 55 74
1 17 27
43 79 62
2 22 77
34 66 59
38 65 73
42 79 94
17 25 27
4 35 52
0 32 30
8 71 16
18 38 41
61 75 2
31 35 89
15 72 93
74 75 31
19 36 77
17 39 57
40 76 99
55 58 52
28 36 43
14 25 55
9 53 57
5 15 25
41 45 78
58 63 96
67 76 47
7 71 50
44 53 27
2 9 84
29 40 51
7 13 48
13 29 68
29 38 62
21 55 30
55 59 63
31 44 62
63 66 13
41 77 3
31 61 15
49 50 3
51 60 91
21 35 85
29 36 72
38 59 79
1 60 46
34 53 83
0 58 68
15 28 93
53 56 45
22 69 60
64 78 18
33 47 50
59 68 10
19 73 43
4 33 65
35 74 67
0 51 14
28 32 91
34 61 46
42 70 69
29 56 77
3 48 67
29 64 37
15 25 65
19 48 64
3 54 87
0 7 37
11 52 71
10 12 55
10 67 4
39 76 51
3 60 61
25 64 28
6 12 91
39 66 67
28 75 25
28 78 48
11 57 78
7 73 38
45 75 27
6 49 44
3 7 45
39 61 75
1 68 25
9 22 35
31 38 14
8 46 52
41 51 56
0 48 70
53 63 65
5 64 47
25 48 20
14 33 58
59 69 69
20 78 98
10 50 51
11 76 9
16 78 96
17 61 6
33 79 89
17 41 23
9 40 72
36 64 70
59 67 86
14 17 53
4 7 44
53 60 64
37 45 24
21 74 24
5 34 12
22 51 6
24 43 84
15 77 38
10 60 45
1 56 63
22 66 43
37 60 74
44 74 38
40 58 69
1 29 13
69 70 41
0 45 35
20 65 34
16 42 4
28 70 97
33 41 97
2 10 56
0 34 20
47 54 28
6 18 48
28 60 35
21 37 21
9 30 66
6 74 95
23 76 53
36 70 26
24 60 5
25 55 12
35 50 27
13 74 70
1 43 70
40 47 78
8 53 53
34 54 45
50 61 34
19 79 80
1 51 59
52 78 52
40 61 12
18 42 76
14 22 31
4 9 78
9 74 18
42 78 69
32 56 93
5 72 15
43 49 94
25 39 64
39 79 61
5 77 82
2 61 55
37 41 86
25 63 88
44 45 7
21 65 68
50 60 83
5 42 100
33 69 97
42 51 52
44 51 94
14 68 74
42 58 47
27 71 63
24 30 28
32 38 25
50 67 33
32 42 23
38 60 45
11 37 59
36 43 29
18 51 74
5 32 38
8 75 100
40 63 57
38 61 47
39 52 72
38 41 60
28 42 33
24 54 35
31 53 50
27 67 16
44 77 10
12 38 94
59 75 48
19 21 11
58 59 22
44 62 88
1 40 93
5 26 56
65 75 76
13 26 45
24 57 79
41 75 15
18 22 30
4 60 47
41 64 67
49 62 35
28 72 63
27 73 85
50 62 49
24 26 58
38 79 49
35 62 84
0 19 15
12 77 8
71 74 66
59 72 57
10 25 98
20 31 51
4 20 33
47 70 64
2 78 98
0 11 23
43 67 39
24 50 24
29 54 25
63 79 36
59 76 1
7 39 76
23 52 1
0 59 77
20 45 80
1 77 13
46 47 50
3 21 56
29 50 38
37 68 76
24 39 8
8 59 18
70 75 27
4 21 41
38 66 73
7 68 55
67 79 6
47 71 41
40 46 44
1 25 11
0 42 46
57 77 2
44 65 21
7 10 18
35 37 85
56 70 11
10 56 88
18 58 51
19 44 29
61 68 77
49 69 53
50 56 2
8 28 99
12 21 63
22 78 94
1 70 6
54 61 84
22 30 43
27 57 100
56 68 45
47 58 61
40 44 81
12 42 95
23 65 9
11 18 83
8 20 17
30 52 33
20 70 48
12 59 33
30 32 1
37 76 98
66 75 71
35 55 28
9 32 65
10 57 72
2 17 34
11 74 20
0 24 83
32 54 34
16 59 62
11 20 38
26 77 55
33 49 45
32 63 70
23 45 93
10 23 84
1 78 54
8 17 79
39 42 63
30 55 3
39 62 44
2 14 83
56 66 62
5 59 21
16 48 41
22 40 51
38 74 84
5 18 92
21 30 22
65 79 24
70 72 24
32 73 33
19 63 11
48 71 27
6 22 9
36 58 21
20 26 86
47 79 52
6 27 84
15 17 4
7 30 14
13 62 20
43 54 42
11 26 67
47 74 10
29 41 7
21 60 74
52 66 15
14 38 85
37 54 35
2 59 18
25 44 80
6 77 18
23 51 83
18 19 18
50 71 98
48 65 72
36 76 24
59 65 65
16 64 30
3 29 52
37 71 22
15 48 12
8 52 31
13 63 44
10 30 93
20 56 86
45 79 56
50 52 56
16 32 70
34 44 57
14 61 16
38 56 20
21 79 48
73 76 64
2 41 69
19 53 40
36 73 89
54 64 68
56 58 36
33 34 24
1 66 15
30 68 60
7 27 99
31 69 44
25 77 4
8 76 15
10 59 69
7 46 36
7 45 26
16 27 83
46 64 87
11 58 70
6 72 70
24 74 5
36 79 93
13 44 19
21 47 16
65 74 26
61 76 29
32 52 20
6 51 17
23 63 99
35 65 64
35 66 22
12 67 22
10 52 69
35 72 67
10 79 46
26 31 14
7 32 54
7 49 17
54 55 70
29 37 98
27 62 35
64 76 31
60 78 68
3 70 49
29 58 7
54 78 5
33 55 57
1 8 4
33 58 48
21 36 22
27 46 12
16 61 4
47 78 65
35 43 64
24 40 14
31 46 79
11 65 37
39 60 93
52 75 53
6 75 44
0 75 2
10 70 22
0 2 22
2 38 94
3 64 3
16 49 50
19 51 1
7 69 51
51 57 48
1 76 36
57 76 29
2 74 50
10 14 88
25 57 49
29 66 74
68 75 58
29 59 48
51 58 71
12 44 97
11 36 36
38 44 58
32 48 96
15 44 89
42 63 15
8 39 31
22 59 3
37 42 44
27 77 43
46 76 2
4 10 66
4 28 57
0 36 62
20 30 80
15 73 66
16 34 11
65 73 49
37 58 83
1 79 81
20 23 49
36 52 7
37 65 22
27 31 62
67 68 63
10 72 17
10 74 28
42 61 2
67 75 100
23 39 82
15 66 81
27 39 53
16 44 11
29 53 13
56 62 8
39 74 84
4 5 45
12 16 40
24 62 17
52 63 7
21 68 43
40 72 17
4 34 63
15 78 99
18 43 38
13 39 73
13 17 91
15 21 2
50 59 100
11 60 72
26 64 94
4 61 75
4 40 85
5 70 36
28 45 26
15 70 54
3 12 49
13 54 18
55 69 92
21 31 88
69 78 25
27 59 45
40 66 51
57 75 79
42 64 78
10 64 72
1 50 65
11 40 43
0 41 9
2 40 70
54 63 85
6 64 76
13 24 60
23 60 38
12 54 59
17 62 81
22 64 37
25 62 66
24 66 6
18 62 33
17 51 96
66 68 48
29 67 67
33 54 50
32 64 41
45 50 56
17 33 71
27 53 65
17 47 95
14 30 65
12 40 81
11 69 88
16 35 57
49 70 84
0 73 74
2 53 36
4 55 71
38 63 77
17 59 48
39 69 10
20 35 64
40 62 33
45 70 42
63 71 67
36 38 29
46 63 14
19 22 70
9 25 37
23 28 10
31 56 39
4 15 42
52 70 73
0 28 82
27 68 18
7 12 41
19 43 35
57 78 29
53 74 67
17 18 99
64 72 83
15 47 60
41 73 80
6 59 2
48 69 16
41 49 88
13 19 37
1 26 95
50 75 4
11 22 10
2 77 71
45 61 74
8 77 21
14 67 41
62 76 51
24 41 6
14 28 12
34 62 66
25 27 53
3 37 71
11 77 69
4 22 5
23 77 92
54 58 29
21 51 59
12 27 24
25 40 10
31 41 24
71 79 56
18 24 74
30 44 40
15 19 7
26 57 9
12 74 59
37 79 87
25 72 37
4 41 29
20 51 13
33 46 38
4 59 96
39 72 58
31 66 72
38 71 35
27 79 90
41 44 47
16 23 78
28 33 91
9 43 88
16 58 20
11 44 13
56 65 3
54 65 33
24 32 3
22 77 92
12 48 59
27 29 48
27 48 91
28 58 7
72 78 28
36 78 64
6 34 36
6 9 10
39 55 35
19 55 11
37 63 76
4 51 43
40 53 12
34 49 98
47 63 69
52 74 69
2 16 82
29 42 28
62 69 38
31 65 2
48 64 97
17 27 9
20 74 80
15 56 86
69 79 44
5 24 63
35 36 10
21 63 81
0 47 20
31 52 22
52 59 69
50 53 71
41 61 66
26 43 9
32 40 8
7 15 86
11 66 44
50 64 69
3 8 61
28 29 70
38 46 34
31 71 87
10 47 17
0 57 66
25 36 27
29 44 80
50 74 81
32 47 64
2 21 24
37 46 3
19 40 59
4 62 95
14 35 48
5 46 61
12 53 50
12 19 11
28 31 68
56 64 68
74 77 40
15 51 12
27 74 9
24 75 85
13 65 58
57 72 97
29 35 59
52 71 85
31 42 92
66 79 2
7 40 7
21 66 44
4 30 12
20 73 45
9 39 10
28 54 65
51 62 54
15 64 85
12 14 49
12 46 26
2 56 33
14 29 14
3 59 55
36 62 45
14 55 62
43 61 39
44 70 98
32 53 88
4 19 60
13 34 17
10 73 27
2 37 89
28 47 71
24 56 93
31 70 27
18 53 8
8 69 12
18 37 70
6 78 29
25 37 12
8 30 62
13 42 100
35 46 12
12 24 96
10 66 19
74 78 5
48 68 91
10 61 30
7 57 12
31 45 76
56 73 80
18 48 11
10 33 54
14 78 71
27 63 21
20 37 59
20 72 44
39 43 22
33 48 90
15 55 92
8 9 21
32 51 75
26 40 13
14 45 73
31 72 52
53 69 55
0 67 8
22 31 86
74 76 22
2 23 25
23 55 66
30 53 86
55 62 80
24 27 91
32 45 38
8 32 51
24 69 18
6 35 76
36 59 48
11 51 49
15 18 11
4 46 18
13 58 92
3 18 100
52 72 31
17 23 24
34 42 54
46 68 100
19 35 41
63 64 44
9 23 71
26 42 86
15 50 26
18 46 19
59 74 44
12 47 47
27 40 98
34 57 41
27 41 83
15 68 89
43 48 60
20 76 49
43 65 99
21 56 74
45 69 73
1 5 65
42 73 34
19 33 35
9 20 74
18 67 51
30 39 78
38 48 5
59 70 11
59 79 60
15 41 31
20 43 7
56 78 6
17 57 1
49 77 9
59 62 68
41 76 40
53 76 70
4 42 35
27 60 96
16 76 66
57 63 27
17 28 12
19 28 12
46 55 51
8 29 7
11 75 51
42 62 23
13 15 17
17 22 29
11 31 4
43 53 7
47 49 65
30 45 21
66 69 75
26 44 15
5 21 81
20 29 93
42 54 4
20 57 79
3 35 17
56 61 97
26 56 44
57 61 81
4 68 59
5 76 91
45 47 11
28 61 56
8 66 88
27 50 78
7 74 80
19 20 39
47 51 47
1 12 59
53 65 76
58 79 84
10 31 22
10 24 12
48 56 17
45 71 1
23 67 54
49 75 49
21 75 12
38 78 99
4 27 78
17 58 92
45 77 81
7 52 93
3 34 82
16 70 3
69 76 44
23 64 96
17 56 17
15 61 74
35 40 65
25 30 75
18 69 3
14 18 79
10 45 25
65 67 65
42 69 63
57 67 32
14 24 5
0 40 95
66 73 15
40 45 7
18 64 97
48 53 60
39 77 35
42 60 5
34 36 96
7 75 68
20 48 29
23 59 48
41 62 96
10 63 33
16 55 85
16 63 52
50 66 39
61 70 14
23 41 16
36 61 70
39 78 24
23 73 95
3 51 17
28 38 25
19 46 85
5 73 99
44 72 81
31 57 72
38 55 49
23 25 25
8 57 98
3 14 92
6 66 64
64 79 69
54 77 74
25 54 2
29 47 93
42 77 38
32 33 70
38 73 24
31 33 52
44 49 76
12 28 96
16 20 45
18 23 51
15 59 97
9 29 86
29 62 77
3 47 85
21 59 75
25 52 94
19 72 97
9 12 13
28 67 90
6 26 55
46 79 7
22 36 39
6 33 64
51 56 14
5 53 98
34 67 41
61 64 45
10 43 98
57 65 50
10 35 16
28 63 45
16 41 35
6 32 18
35 64 9
21 71 85
7 64 70
52 62 53
17 54 84
35 79 8
58 71 62
15 38 23
22 63 18
19 42 99
7 51 53
21 45 4
2 11 58
15 65 28
3 50 88
20 47 76
23 58 81
45 58 64
58 66 31
14 37 31
6 38 81
3 13 46
19 57 19
22 71 95
9 16 68
23 72 78
0 21 19
15 16 47
30 61 18
3 44 83
17 69 38
20 46 35
6 50 66
43 75 13
9 59 15
9 79 25
45 56 33
3 20 9
63 78 61
22 48 83
26 53 18
41 58 98
46 66 49
46 70 89
19 75 8
27 78 7
5 40 44
45 60 74
44 50 63
6 29 72
32 34 76
38 45 9
5 25 50
14 59 11
58 62 51
11 32 69
6 39 21
43 51 1
9 34 73
62 66 85
69 71 5
17 20 32
33 52 22
32 70 99
13 38 2
31 79 22
17 78 67
29 72 67
35 78 63
36 40 75
55 74 45
15 42 90
38 43 92
41 66 72
58 76 65
65 77 11
17 21 67
33 70 92
59 64 40
26 39 34
73 79 71
11 23 4
12 62 41
40 56 34
1 30 59
39 68 20
52 77 50
19 49 36
9 51 12
23 44 40
35 57 19
26 58 25
33 45 26
26 33 59
14 23 33
14 65 9
14 19 80
34 58 84
41 78 86
61 63 93
48 66 63
17 79 66
55 63 19
14 34 82
19 37 5
33 59 82
9 64 11
4 39 96
22 53 36
51 77 27
41 72 35
2 79 39
12 32 12
16 43 33
18 74 96
52 73 19
21 26 31
46 49 57
7 31 85
2 33 55
61 72 53
7 65 71
46 75 2
6 63 33
0 60 75
20 75 29
27 34 99
13 27 36
17 26 29
7 38 53
24 35 2
38 57 54
20 33 82
9 71 44
10 29 87
14 16 7
24 45 66
30 33 20
21 32 81
28 37 60
37 49 97
6 54 53
52 58 72
9 41 6
18 36 100
10 46 32
40 59 51
22 29 89
38 75 57
57 70 4
57 73 76
22 70 8
34 46 85
23 34 19
73 78 61
2 70 15
44 67 81
9 69 34
52 53 31
0 77 94
28 79 88
6 23 45
42 72 6
36 49 95
43 66 91
9 68 86
1 54 79
48 78 54
11 33 23
28 77 27
25 71 78
2 55 31
14 31 87
47 60 66
0 49 71
12 49 33
8 11 91
17 44 29
33 63 95
26 35 68
9 76 66
31 49 13
10 44 51
20 49 94
38 69 14
38 39 50
31 54 79
24 72 54
3 32 24
32 59 90
25 74 15
27 55 13
8 47 1
8 18 57
26 41 59
37 39 7
7 56 6
30 67 89
0 29 35
24 76 44
8 22 61
5 19 94
14 42 36
19 61 38
62 65 64
49 68 42
7 54 8
16 54 42
49 58 62
4 23 98
17 31 49
8 48 45
30 70 89
69 75 1
3 55 1
7 77 14
29 45 84
16 31 62
43 70 23
4 50 33
1 74 50
39 51 61
41 43 75
35 59 12
33 44 12
30 73 45
49 54 32
2 44 14
13 50 94
65 66 14
4 76 15
2 51 56
18 31 61
5 12 58
42 76 2
48 67 90
8 58 60
3 52 84
8 49 86
44 54 75
10 26 57
29 73 73
60 73 16
77 79 95
32 72 49
2 27 89
55 72 56
14 44 82
24 61 83
12 58 97
25 42 19
8 70 3
0 8 6
46 69 77
21 22 92
67 70 91
12 37 84
8 33 69
31 36 25
51 79 41
60 68 49
34 78 76
32 61 34
18 32 48
8 27 31
13 20 6
32 76 95
70 73 71
4 49 67
52 55 5
39 48 71
0 74 77
6 71 79
45 68 30
36 74 78
11 62 41
20 60 5
1 57 56
49 60 70
33 62 29
35 58 39
4 52 28
39 44 34
6 37 50
31 75 51
43 69 98
13 53 89
23 33 64
25 45 68
4 37 65
29 65 69
72 74 42
20 40 45
60 64 57
7 28 64
2 50 53
15 53 49
20 22 32
21 73 56
25 28 30
5 50 62
12 68 65
9 70 42
19 58 85
76 79 44
26 68 38
16 30 17
2 32 67
21 46 93
31 32 82
11 19 88
30 72 5
1 37 98
26 67 74
35 71 98
40 75 35
3 40 85
34 79 21
14 62 96
22 79 30
15 60 100
38 72 96
26 38 56
5 61 10
0 78 37
12 36 64
36 44 9
34 45 9
33 51 84
15 26 83
0 37 53
59 78 31
1 49 20
16 25 5
20 59 33
6 40 16
44 63 24
16 57 81
44 79 48
60 77 75
31 74 9
0 14 33
6 21 51
26 55 98
12 71 5
9 27 81
19 24 30
21 25 30
17 38 80
44 69 65
14 43 43
6 19 25
10 15 16
15 54 26
54 72 32
1 45 63
61 62 29
19 32 6
5 11 81
22 25 28
6 17 99
52 60 79
8 74 88
7 72 43
1 65 90
12 61 57
3 11 91
3 49 97
3 68 75
7 11 80
34 41 84
35 67 11
3 56 96
22 76 90
18 33 22
6 69 86
60 67 46
14 70 42
21 39 72
32 60 94
2 24 37
16 17 20
29 48 66
56 71 47
10 40 12
55 73 90
1 34 48
4 71 57
46 67 89
7 48 39
29 61 16
63 76 51
17 55 65
3 46 97
36 41 50
22 55 46
56 72 67
34 69 15
7 23 14
26 30 62
0 62 57
23 49 17
5 68 28
31 55 38
18 76 1
1 41 34
17 71 58
45 53 9
56 57 40
18 71 85
10 53 5
22 61 93
34 48 46
41 56 95
23 47 9
25 31 83
24 77 39
8 10 76
24 46 34
15 63 96
20 79 91
40 78 80
6 47 38
45 52 39
8 31 25
11 39 49
5 37 95
20 32 59
6 7 19
26 76 2
13 78 21
55 61 23
36 71 1
4 8 11
12 56 73
18 45 88
32 66 24
26 74 56
0 13 2
19 78 96
13 37 7
26 78 98
10 65 93
40 49 75
16 74 24
4 32 72
19 54 11
54 75 21
19 77 54
6 45 20
41 67 1
5 7 83
39 75 95
36 42 61
29 33 84
8 34 61
2 57 19
30 46 56
27 38 77
32 78 83
34 51 73
1 20 9
18 29 24
24 64 83
10 27 55
31 34 42
43 52 46
38 52 43
30 77 39
55 67 23
26 29 74
32 55 84
5 6 32
16 39 41
32 58 39
13 51 81
11 48 97
51 70 84
5 49 44
5 45 74
49 65 96
23 56 57
10 71 71
16 38 58
21 62 49
51 75 55
52 65 23
3 33 54
26 32 30
8 41 69
42 55 97
53 68 29
18 30 77
27 37 73
23 35 38
32 50 94
1 24 85
0 31 85
15 22 3
35 44 17
1 55 4
53 78 57
63 73 32
13 48 96
1 73 100
33 40 43
46 71 77
60 69 56
44 75 94
10 34 22
36 39 100
70 77 42
70 76 66
38 42 98
9 33 29
2 49 57
14 32 39
32 44 18
47 75 24
28 59 84
3 17 37
1 42 22
67 73 39
22 54 44
61 71 31
20 39 55
30 54 53
29 39 85
48 72 89
15 33 20
16 53 28
5 35 51
7 14 65
5 17 26
7 22 91
18 26 26
0 15 46
68 77 10
0 65 90
11 38 40
39 59 41
66 76 76
43 63 62
31 77 25
18 56 41
17 48 33
1 44 2
0 10 65
51 54 25
19 66 57
12 31 4
3 39 59
22 57 34
12 30 13
3 10 26
27 76 47
23 30 18
25 49 88
19 26 84
19 67 2
60 74 44
31 78 85
4 69 5
30 50 36
7 24 50
24 52 49
18 78 85
26 47 35
26 46 58
2 20 35
26 54 93
17 74 92
30 40 30
22 50 98
49 73 61
1 28 81
12 75 76
25 59 68
16 26 81
11 61 98
4 70 85
38 68 64
19 69 42
23 70 51
2 72 61
7 50 41
49 72 15
26 60 73
19 31 83
37 72 75
20 58 19
3 5 63
10 37 95
5 74 27
39 57 28
2 76 98
11 59 29
68 74 18
4 65 60
2 18 48
28 66 100
68 76 50
76 78 37
41 48 83
9 66 89
11 78 85
23 68 39
28 76 37
33 66 12
44 60 67
54 60 93
14 75 62
3 15 30
21 64 47
20 77 27
53 77 100
18 34 66
16 22 68
20 52 44
27 51 24
1 32 91
10 32 28
51 74 92
14 20 88
25 26 74
25 73 89
4 14 20
36 66 9
22 33 48
13 30 70
5 33 6
29 57 29
29 71 20
16 79 47
7 44 48
1 64 66
59 60 20
43 59 33
40 57 80
51 53 69
14 66 19
14 76 86
3 4 1
18 39 96
35 53 52
42 46 76
23 42 6
15 71 16
6 52 99
30 71 22
62 63 92
8 36 37
1 33 14
22 23 66
4 12 19
20 53 13
43 45 30
19 59 74
12 33 80
18 59 67
34 39 33
53 67 8
12 55 62
48 59 53
0 30 9
34 73 87
34 65 53
6 28 4
7 76 23
25 75 79
4 57 55
19 47 55
57 59 21
10 17 80
26 36 35
3 63 27
12 39 10
11 64 5
29 70 3
13 57 25
44 47 100
58 69 71
2 7 61
15 75 73
57 71 11
9 72 44
13 31 10
62 79 89
13 79 95
4 45 32
12 23 100
16 46 73
7 21 45
2 29 18
43 78 59
1 69 83
23 53 22
1 47 3
27 36 99
23 43 22
17 37 22
8 37 53
34 64 28
26 66 63
19 41 28
25 41 35
17 42 91
4 26 91
0 50 47
11 46 6
10 51 48
5 28 30
18 21 44
22 41 74
12 76 51
57 68 68
11 13 91
30 35 5
47 67 12
32 39 43
5 55 61
7 37 52
45 64 32
5 29 94
3 71 20
20 71 25
14 79 73
35 56 34
52 76 59
40 51 71
68 78 19
60 63 53
60 71 75
10 39 75
42 68 79
5 66 19
20 66 52
0 69 39
25 67 100
27 64 53
5 27 60
56 67 65
2 63 51
13 46 41
4 13 3
46 52 84
42 56 25
19 23 92
9 14 53
6 48 42
33 61 53
46 74 92
12 70 92
3 58 16
67 77 25
33 77 43
2 67 10
12 26 48
24 73 35
30 37 3
6 67 60
15 20 23
29 60 90
13 47 74
24 78 70
1 27 71
43 73 89
40 67 3
6 10 83
18 44 38
54 67 69
22 65 58
17 35 45
49 55 52
20 69 99
27 66 17
20 41 61
0 61 63
39 65 99
13 14 65
51 73 76
2 52 63
51 67 43
24 42 83
7 67 42
35 52 9
6 43 15
62 71 18
51 72 58
10 55 53
47 64 48
36 67 29
17 24 63
9 10 61
17 40 30
23 69 50
9 56 21
34 35 51
31 51 87
3 75 25
36 75 78
8 51 96
15 52 56
14 49 5
23 78 69
60 79 73
9 52 76
17 70 61
9 58 83
34 40 96
22 35 89
35 41 38
7 78 52
7 66 94
58 78 81
28 51 69
29 30 78
24 51 15
14 47 72
14 56 3
2 35 50
50 72 59
6 56 14
58 64 88
6 53 71
6 73 18
39 54 75
30 36 36
71 76 63
38 51 93
7 18 7
23 31 16
1 16 6
45 67 59
2 30 91
33 76 95
58 75 78
3 16 5
32 57 26
64 75 77
75 78 53
28 39 70
37 53 1
61 79 56
26 45 37
47 61 53
31 63 31
69 77 23
23 29 48
11 55 36
36 50 79
61 77 45
49 63 73
37 62 50
35 60 23
6 46 3
49 71 52
11 30 62
43 64 95
45 51 57
9 38 37
58 73 61
18 63 45
16 69 11
0 54 7
6 68 71
27 70 42
66 78 97
11 24 91
54 70 80
12 45 5
25 51 40
36 47 93
0 35 15
2 43 13
1 46 35
4 77 10
28 46 89
53 58 66
3 67 23
37 51 56
17 29 82
8 73 37
2 65 99
3 30 30
28 43 97
22 37 70
0 6 16
7 16 83
21 24 9
30 56 39
9 57 90
35 49 42
39 47 49
56 74 31
37 50 85
4 47 34
16 52 83
9 61 88
19 70 57
41 50 59
47 69 60
5 65 13
17 32 28
40 70 20
2 60 20
41 46 48
15 74 58
43 50 55
43 72 92
2 45 1
72 77 58
5 38 11
11 63 57
34 70 37
4 73 72
63 70 82
24 68 38
56 60 33
41 74 47
27 65 50
43 47 88
10 62 92
26 27 79
56 75 7
41 69 90
13 21 98
30 48 65
17 66 65
15 43 67
9 28 22
13 32 68
63 77 47
46 61 26
27 75 89
74 79 68
21 54 63
47 52 74
54 57 89
53 79 83
41 57 28
21 69 22
14 72 18
13 49 85
11 56 56
