2432 140
80 93 27
15 61 95
0 72 15
16 33 19
51 132 81
23 137 24
12 50 78
85 94 12
71 111 65
12 125 68
65 135 35
71 84 24
36 46 100
7 116 15
42 78 61
89 112 31
13 56 2
10 98 10
87 115 54
60 81 26
82 136 86
59 101 62
16 50 67
10 73 58
92 122 65
35 42 46
36 38 86
49 129 82
99 138 89
1 82 37
60 133 36
71 132 52
104 106 11
81 113 93
66 87 94
93 126 73
107 129 13
3 132 90
31 41 14
71 88 54
91 108 89
14 66 4
10 28 55
32 113 48
53 86 33
33 84 81
62 134 68
78 92 3
10 17 74
23 53 24
44 68 6
33 49 8
1 41 33
81 107 13
8 64 86
47 102 9
31 66 51
12 69 89
101 102 18
19 45 82
50 78 31
62 110 76
91 117 95
7 44 63
27 29 70
7 90 8
87 130 50
111 129 27
4 50 99
55 113 50
47 131 99
27 113 3
85 129 10
9 30 16
10 114 50
53 107 39
109 133 14
62 94 49
90 133 64
55 124 85
8 31 53
57 127 26
126 136 86
113 139 73
20 79 8
85 125 54
10 90 24
21 62 79
32 70 57
17 83 53
51 131 31
27 127 93
72 101 4
23 40 96
77 82 78
27 59 82
98 101 52
41 123 20
17 132 54
55 93 79
16 63 15
38 46 79
23 111 28
29 125 91
92 109 50
40 130 57
118 130 10
66 82 80
72 125 10
125 126 47
83 84 36
46 77 38
115 139 85
20 58 6
13 136 8
23 134 59
69 88 81
42 64 87
105 136 59
7 83 58
0 29 26
38 49 76
31 64 98
18 137 31
39 133 60
3 81 79
123 131 95
81 139 32
60 119 10
23 59 52
46 83 14
7 12 50
46 64 75
32 59 40
15 137 30
55 108 44
51 94 17
19 34 29
28 49 91
68 101 57
48 128 27
52 110 50
25 59 50
61 118 74
4 131 29
15 16 80
17 46 4
44 108 50
30 122 45
32 122 61
19 74 33
24 73 18
53 55 50
69 133 78
30 40 82
65 110 18
49 81 36
66 81 42
38 71 42
57 92 61
54 131 50
99 101 54
5 60 79
95 126 43
29 69 77
70 103 45
84 111 45
100 103 9
33 77 13
36 102 73
70 88 23
95 106 27
8 15 46
66 125 76
109 112 3
46 101 27
53 74 88
50 118 7
24 128 100
3 16 37
3 89 76
30 102 71
20 106 19
71 79 12
78 128 32
31 139 94
6 49 82
45 89 65
38 84 68
0 21 36
9 64 62
14 124 97
9 33 28
54 100 75
66 128 1
72 108 27
29 86 26
31 106 39
34 42 56
72 126 45
4 138 30
27 50 36
36 67 76
56 94 11
6 68 33
1 5 26
27 74 30
119 139 38
108 121 32
2 117 55
33 72 20
130 136 92
0 26 30
3 8 92
13 110 83
30 69 71
2 40 99
57 102 22
15 66 34
94 97 46
23 89 44
82 91 90
26 100 2
17 130 98
56 89 7
35 47 33
14 127 58
59 118 49
7 53 18
83 98 30
58 94 88
31 100 20
18 39 9
26 94 42
25 35 26
13 48 53
53 56 66
16 47 23
88 131 14
49 137 84
4 31 76
0 15 59
52 83 94
19 87 35
1 98 70
20 40 89
5 9 43
76 126 92
97 100 58
2 102 43
83 118 28
27 76 20
11 16 32
56 135 29
52 67 100
102 120 24
78 104 49
1 31 66
119 124 23
37 119 56
12 29 32
4 22 90
8 54 28
10 62 54
22 105 22
4 77 46
81 84 18
38 88 44
52 71 40
29 44 14
42 97 41
56 84 79
3 97 55
72 131 26
4 57 96
3 19 60
67 83 97
34 65 68
80 137 45
89 104 3
13 135 75
12 72 6
4 135 10
30 97 99
45 97 48
89 93 90
18 110 96
40 118 16
63 131 10
54 68 74
75 120 60
113 126 31
68 106 80
67 73 9
3 85 81
11 54 77
17 114 1
5 130 77
48 59 48
15 121 79
43 112 64
61 63 33
25 75 3
76 111 47
131 132 34
101 131 70
51 104 40
49 124 90
77 136 84
7 93 86
21 67 73
93 118 12
52 134 19
34 90 85
104 124 84
0 42 16
93 107 62
48 133 79
110 139 22
113 138 33
14 129 96
70 71 1
22 45 89
87 139 99
2 112 53
24 104 79
48 76 44
23 85 46
92 100 10
48 71 30
32 63 5
56 129 17
21 35 7
64 91 45
28 30 47
20 116 2
92 120 47
29 51 73
5 87 92
21 109 93
2 134 82
1 52 66
11 18 86
34 64 63
27 121 29
22 31 41
106 117 28
19 61 79
40 95 36
7 120 42
0 54 76
79 107 47
54 95 75
20 26 74
37 76 78
46 134 56
114 136 46
34 112 88
45 120 39
85 97 39
15 60 40
21 44 59
14 63 18
83 113 68
62 78 38
21 91 30
10 134 30
12 138 4
20 50 6
28 79 84
6 96 32
45 104 17
79 106 6
91 111 1
53 79 57
44 49 39
51 120 26
39 88 88
104 137 81
42 59 90
42 122 51
27 46 14
52 91 22
13 46 43
36 135 40
53 118 11
80 87 52
34 48 69
0 114 10
74 127 63
99 134 30
79 131 93
83 89 42
68 133 69
2 24 6
113 131 68
30 51 54
85 88 19
108 134 100
105 137 62
39 62 10
33 112 82
86 127 20
29 98 22
34 138 65
12 75 9
5 105 81
16 29 54
85 131 22
44 99 18
34 128 32
6 133 26
7 110 55
51 71 24
28 74 70
49 99 81
19 33 8
38 53 58
7 82 29
1 95 91
22 47 6
3 104 61
120 124 56
3 20 59
102 112 17
96 132 33
20 42 30
104 136 3
47 58 57
19 52 73
64 136 36
78 100 71
92 127 6
54 114 11
39 106 82
73 114 49
88 129 16
38 105 12
83 125 55
12 132 92
65 67 75
38 61 86
8 32 21
62 122 20
12 70 78
56 98 80
83 126 41
9 50 34
57 64 94
9 71 82
20 81 60
18 87 14
18 48 54
30 109 79
64 104 26
18 109 57
40 109 55
14 26 28
118 127 9
72 127 80
6 123 14
2 9 48
13 33 48
19 59 68
0 14 7
94 132 43
13 95 6
59 115 10
12 54 45
66 98 79
15 113 52
21 127 77
44 135 63
21 24 21
64 102 44
31 86 88
9 111 7
16 91 61
20 65 54
81 117 73
76 129 40
102 128 10
21 34 23
60 113 6
111 127 75
22 126 3
15 114 96
50 67 40
73 116 47
21 47 19
26 137 24
53 104 97
34 41 57
45 58 79
4 107 55
41 56 68
54 123 8
133 137 71
80 128 68
44 103 28
24 125 5
26 90 64
2 31 25
28 134 38
30 43 57
11 85 20
9 53 34
58 106 52
52 84 50
58 95 14
33 86 55
67 111 9
27 64 58
5 54 49
0 31 6
43 55 5
46 118 10
80 138 21
116 131 54
44 123 19
21 101 91
23 113 65
6 82 90
96 125 81
42 43 41
40 112 52
7 46 25
13 107 21
12 36 29
51 124 55
31 56 26
41 132 6
16 123 29
19 127 77
41 96 88
73 93 77
88 92 76
59 96 60
70 85 94
68 120 76
66 138 72
102 110 75
38 112 96
41 50 67
11 57 29
14 101 26
0 7 49
36 130 100
84 97 24
21 74 9
44 50 93
104 110 88
49 126 39
24 124 96
13 72 92
60 122 42
98 121 58
34 119 94
20 94 82
35 43 57
33 111 25
113 117 11
103 105 84
18 127 91
78 117 94
59 94 86
5 101 54
2 76 41
69 114 2
29 54 16
9 15 32
90 94 81
70 101 96
32 127 86
75 137 62
25 125 47
45 46 36
32 107 1
52 87 3
68 125 72
101 116 74
22 132 20
50 59 10
17 138 81
35 108 75
97 101 35
95 127 37
74 106 40
11 93 68
5 44 64
88 105 62
22 74 70
85 124 21
101 108 1
110 136 26
58 71 74
94 99 16
24 108 60
112 120 65
100 132 58
1 33 39
37 49 69
1 131 27
41 52 38
64 119 94
115 123 17
87 104 8
79 118 54
45 75 40
8 130 91
40 72 79
7 119 96
109 114 95
21 131 100
17 125 7
54 99 43
67 74 24
92 112 58
89 96 36
35 39 90
34 108 92
70 115 21
81 99 67
37 87 3
121 123 2
100 126 26
18 84 85
122 131 9
21 87 44
10 109 40
118 122 97
45 73 50
55 118 63
76 136 63
48 107 72
44 139 76
100 102 13
41 105 92
7 139 96
80 123 81
10 47 81
1 38 13
122 130 92
7 94 1
116 134 54
62 97 9
30 42 68
79 90 23
89 126 97
6 48 69
9 41 98
58 126 53
8 123 3
3 41 60
85 130 9
99 103 28
3 17 2
8 88 75
45 115 41
34 35 32
102 109 35
3 127 56
42 53 100
19 131 7
40 53 68
44 81 62
29 124 100
12 53 60
72 111 1
33 127 73
40 120 19
49 107 54
10 126 88
96 109 21
0 52 10
53 67 81
51 59 100
55 112 6
42 45 5
6 87 21
27 129 88
7 20 98
6 98 89
120 139 100
60 96 87
11 69 17
59 60 80
82 137 23
76 81 28
45 135 100
68 79 63
36 114 61
77 106 9
33 106 32
29 74 28
14 49 29
3 121 55
88 119 16
18 80 77
27 58 40
90 122 82
3 29 99
77 96 37
7 112 39
30 128 31
82 115 89
34 109 90
35 66 8
49 77 19
33 64 65
123 134 74
4 42 1
40 129 43
8 112 4
23 28 22
32 87 11
61 80 59
47 110 88
15 88 35
67 81 78
2 114 3
95 102 30
78 101 45
83 102 40
28 86 75
63 108 14
17 107 48
43 51 50
76 114 56
19 75 83
58 125 21
56 118 53
10 112 35
41 76 61
8 129 42
86 120 72
47 126 48
88 120 13
93 120 30
103 127 28
17 20 78
24 105 84
104 116 93
115 126 41
56 86 14
22 34 36
19 114 59
41 94 90
13 67 65
30 95 26
16 122 79
43 53 56
21 116 77
50 86 77
56 106 8
34 120 90
35 98 91
70 98 9
79 124 2
62 89 51
33 116 62
73 88 80
0 109 14
67 137 45
13 117 90
115 124 10
80 89 48
69 120 49
103 104 78
1 110 25
49 111 25
54 104 63
26 114 81
44 77 8
22 49 5
61 133 21
11 108 79
2 90 71
48 52 47
6 40 72
18 24 66
53 134 42
29 102 2
36 124 74
51 106 89
0 60 85
58 78 96
24 85 50
85 104 43
43 84 64
36 75 53
42 92 69
14 41 72
87 124 94
30 113 36
10 45 93
77 113 32
43 94 46
105 115 74
32 41 90
20 131 66
7 56 58
5 133 56
13 106 100
23 33 47
93 135 75
113 136 18
76 123 72
104 130 79
36 120 75
1 96 53
23 118 36
10 25 67
89 124 76
15 96 71
46 138 88
70 134 5
2 32 30
65 127 95
61 130 35
32 98 10
18 26 57
39 128 80
21 137 27
72 138 79
4 55 75
15 77 100
59 121 26
138 139 17
42 103 40
86 97 9
34 46 27
89 109 36
0 116 48
48 99 67
28 80 8
10 138 99
56 74 10
29 132 7
14 92 11
35 57 19
8 74 31
1 137 88
45 94 79
7 81 27
82 116 49
81 111 87
5 56 70
26 107 95
62 75 11
6 8 48
37 92 85
45 68 60
97 128 68
22 68 60
32 80 48
9 22 46
64 65 54
113 129 99
26 136 54
40 73 58
105 113 27
31 97 58
85 108 12
66 80 87
48 139 13
62 127 45
24 92 41
97 102 85
56 57 28
18 96 87
20 128 87
20 113 62
28 54 63
80 103 43
91 129 44
37 41 7
101 129 19
50 85 14
94 137 16
10 63 96
18 97 67
37 102 47
19 124 36
72 133 2
12 71 4
35 44 82
9 84 68
68 86 94
39 65 24
4 116 86
14 123 6
83 104 80
90 119 56
21 85 56
50 54 77
59 89 21
16 27 70
58 118 22
31 107 2
81 88 77
49 128 68
40 85 35
47 119 88
72 95 31
45 84 43
31 60 37
97 117 79
28 92 40
26 134 2
26 119 83
31 36 23
80 101 28
75 127 47
1 20 89
43 127 5
40 105 91
75 131 69
17 24 63
2 105 41
88 108 17
75 111 15
65 139 10
82 107 38
56 119 21
0 11 62
70 92 76
38 76 31
11 86 42
95 118 13
53 114 78
70 102 69
7 26 98
63 110 16
22 137 17
13 25 74
100 124 4
25 124 52
43 64 7
55 57 69
29 94 54
14 27 71
45 72 6
31 95 16
46 90 40
81 108 47
49 63 13
49 57 1
3 118 49
35 127 47
44 105 16
34 63 71
55 135 46
6 36 69
65 94 59
58 113 30
73 86 79
67 139 28
71 122 69
9 20 21
45 77 59
53 135 7
108 135 5
13 24 65
89 102 36
5 82 48
14 38 10
55 68 72
117 127 63
81 137 44
1 129 38
42 101 92
35 78 23
37 68 93
94 136 13
53 59 94
19 108 88
6 30 92
45 79 34
20 76 71
61 66 27
35 59 40
38 52 69
46 65 88
12 91 100
4 17 65
54 80 68
29 92 30
5 127 46
28 98 82
16 74 12
28 50 11
68 105 12
52 55 19
14 43 89
74 105 36
68 92 39
31 114 35
91 107 76
10 18 88
104 139 17
51 99 91
9 13 4
69 76 2
81 118 10
42 83 28
119 134 5
55 94 53
49 70 56
32 48 91
31 47 8
58 105 27
4 78 79
12 86 39
26 72 55
1 27 13
71 110 53
20 120 55
14 130 44
62 68 87
47 111 22
120 131 82
69 136 22
38 65 99
53 95 5
9 47 50
71 129 1
109 136 23
97 119 81
12 83 58
16 127 36
33 80 12
10 82 52
5 135 80
25 117 88
49 73 50
68 83 71
107 112 31
25 131 88
9 52 74
20 22 31
60 114 81
4 80 27
6 120 28
39 41 88
112 115 80
8 52 12
20 61 8
82 106 24
33 120 12
89 132 57
18 33 81
101 117 94
92 119 85
1 21 72
27 79 72
27 107 53
106 125 81
31 118 38
118 124 88
29 114 63
79 133 58
86 111 50
58 75 90
36 39 96
73 110 1
30 74 44
69 94 89
45 52 76
69 93 79
66 122 33
79 111 11
36 92 59
6 130 37
78 80 24
11 55 92
7 34 7
3 117 97
35 56 57
99 105 51
71 73 36
13 97 94
59 86 77
66 117 13
31 134 75
5 109 27
54 115 37
72 76 21
44 101 2
77 118 31
31 119 50
113 118 54
32 66 97
64 73 48
4 130 36
71 80 1
2 30 17
72 74 5
93 122 32
15 138 16
16 46 53
35 37 78
132 138 67
37 97 59
79 136 73
94 103 96
15 17 65
31 61 79
74 118 24
15 31 96
100 120 16
16 41 53
72 107 60
47 84 45
89 116 4
42 48 59
33 119 38
34 92 85
2 87 85
52 123 35
19 85 82
13 40 38
15 107 28
73 126 62
83 114 60
58 93 57
10 41 85
40 90 71
40 71 15
35 38 74
72 99 28
104 112 42
87 137 29
26 39 37
37 43 85
60 135 81
84 131 55
62 114 49
36 45 96
52 103 100
11 13 18
2 115 23
20 55 58
81 86 43
24 102 42
59 62 69
75 114 4
67 135 54
21 73 85
24 130 91
15 91 51
11 17 94
86 114 62
101 125 7
10 131 62
39 79 77
48 87 56
24 127 14
117 121 6
47 67 26
67 86 11
25 54 39
81 121 46
1 9 55
20 63 73
46 68 44
67 114 18
38 137 11
126 135 20
0 93 50
47 123 35
63 128 1
44 131 15
53 98 58
29 70 38
39 135 12
24 90 29
98 124 96
21 139 65
5 25 2
47 114 93
84 119 16
13 59 16
108 114 78
15 46 32
8 61 25
98 119 57
8 30 47
56 104 74
6 65 37
49 76 34
6 115 81
60 100 39
79 113 15
52 120 13
92 102 12
19 138 62
52 76 36
50 73 82
2 8 16
36 88 62
74 131 99
1 59 31
68 139 14
96 104 31
29 135 94
43 134 95
51 64 31
38 107 28
14 88 64
10 132 60
62 100 80
74 130 63
11 135 100
95 105 13
39 57 40
21 48 21
19 109 63
7 37 21
57 128 82
14 56 23
95 117 37
26 84 69
45 111 29
18 121 75
33 134 42
78 122 72
30 44 61
125 130 34
45 107 97
72 78 12
25 137 5
65 81 20
56 67 29
20 82 10
17 50 34
22 100 28
63 75 37
64 72 37
26 31 87
62 63 37
12 124 73
16 65 37
21 130 40
52 57 24
40 139 7
42 107 59
91 132 11
74 75 70
50 133 53
42 57 39
34 58 93
8 134 86
17 54 34
20 53 93
100 134 2
101 135 15
55 71 92
36 69 70
103 137 96
18 106 6
101 126 68
75 88 81
15 32 77
2 19 18
45 105 98
16 51 44
6 23 27
67 109 8
88 90 79
10 104 34
4 13 18
78 116 6
116 127 71
29 61 24
73 136 55
1 28 65
4 29 95
24 88 40
36 62 85
81 83 80
78 136 78
30 49 30
14 40 67
67 104 41
44 65 70
8 16 43
88 89 10
34 56 90
76 120 66
39 40 39
9 54 35
52 72 65
111 123 85
27 77 12
71 83 37
56 112 90
47 89 93
62 124 31
9 106 22
35 69 74
36 71 13
27 125 69
40 108 96
31 112 74
79 87 31
26 60 86
40 125 95
7 30 71
67 68 100
22 89 58
34 88 62
72 132 26
91 120 88
23 35 72
65 129 11
69 124 67
31 34 57
43 66 31
106 130 78
20 45 9
37 99 47
35 88 12
65 114 4
25 129 46
3 105 63
77 108 88
14 57 62
4 43 46
29 131 36
8 42 72
112 131 31
65 95 29
87 136 39
55 83 88
51 68 98
1 138 17
18 42 62
33 98 30
10 19 57
121 126 73
66 118 8
66 68 57
66 111 65
43 61 56
79 114 36
22 51 95
47 94 57
44 64 42
27 99 78
8 102 54
13 35 49
19 98 10
33 110 31
18 61 9
9 133 51
113 137 73
93 109 37
20 105 19
11 107 50
47 124 93
19 97 64
66 93 59
41 103 16
130 138 45
1 121 39
15 128 48
38 50 43
6 11 84
48 62 20
7 126 100
18 114 67
14 28 14
61 119 39
2 16 47
22 37 86
4 115 69
5 138 72
60 91 25
38 114 37
92 96 70
133 135 57
21 58 76
3 69 69
123 129 58
61 102 20
22 134 25
30 81 14
3 23 30
67 103 25
29 119 58
105 132 12
116 138 12
34 134 64
9 23 48
7 86 2
30 92 75
4 106 12
34 39 78
17 91 28
4 99 94
72 109 77
24 99 14
101 136 51
49 58 56
53 128 6
61 131 39
21 123 17
82 117 37
44 83 37
117 138 41
100 125 82
72 93 91
59 77 66
25 98 69
78 107 99
94 129 9
98 115 66
12 13 18
23 84 81
17 99 67
9 19 94
88 124 20
50 101 66
89 111 12
32 118 53
60 63 22
2 17 62
26 66 16
15 37 51
38 97 41
40 117 74
4 67 57
82 108 17
28 111 32
7 45 83
74 117 77
114 124 57
28 106 71
